lat,lng
47.6498765,26.23690929
47.64999151,26.23684724
47.65008294,26.23682806
47.65012073,26.23688578
47.65013622,26.23701384
47.65023443,26.23703055
47.65035333,26.23703783
47.65045467,26.23700611
47.65055602,26.23697438
47.65075462,26.23705476
47.65098012,26.23711898
47.6510465,26.2371987
47.6510571,26.2373304
47.65101036,26.2374359
47.65104088,26.23750057
47.651089,26.23749103
47.65122118,26.23725251
47.65149999,26.23699609
47.65169316,26.2366666
47.65190953,26.23641227
47.65198405,26.23640335
47.65215211,26.23645468
47.6523365,26.23642867
47.652493,26.23640454
47.65264199,26.23639025
47.65277217,26.23633998
47.65293625,26.23626208
47.65302712,26.23629618
47.65313936,26.23635209
47.6532333,26.2365007
47.65339474,26.23649306
47.65349806,26.2364848
47.65356122,26.23641521
47.6535673,26.23629454
47.65364705,26.23601926
47.65369612,26.23592092
47.65376052,26.23573409
47.65377913,26.23556398
47.65382373,26.23543355
47.65396468,26.23527338
47.65408326,26.23518376
47.65416727,26.23518572
47.65426001,26.2352696
47.65429548,26.23532017
47.65436629,26.23528261
47.65441617,26.23525902
47.65444471,26.23528455
47.65445363,26.23534872
47.65442137,26.23544746
47.65443528,26.23549397
47.65451354,26.23558462
47.65454624,26.23567066
47.65459311,26.23577835
47.65465032,26.23581699
47.65488181,26.23610151
47.65496344,26.2361725
47.65494341,26.2362502
47.65481837,26.23626861
47.65477868,26.2363885
47.6547675,26.23653747
47.65480964,26.23663794
47.65495173,26.23662026
47.65498589,26.23676996
47.655079,26.23691682
47.65527006,26.23713901
47.65531235,26.23722528
47.65536739,26.23746818
47.65534667,26.23760983
47.65528778,26.23772292
47.6552106,26.237763
47.65527561,26.2379706
47.65538405,26.2381579
47.65547495,26.23818845
47.65557502,26.23800426
47.65564043,26.23797911
47.65567687,26.23816473
47.65563589,26.2384054
47.65549067,26.23875219
47.65542534,26.23892123
47.65541956,26.23909168
47.6554585,26.23916316
47.6555777,26.23915418
47.65566546,26.23911506
47.6557911,26.23893491
47.65588116,26.23881975
47.65594651,26.23882164
47.65598875,26.23886135
47.65604034,26.23897626
47.65613406,26.23910541
47.65625229,26.23918758
47.65643363,26.23930944
47.65661408,26.23951365
47.65664836,26.23964972
47.65668466,26.2397908
47.65671199,26.23993002
47.65678975,26.24006686
47.65695008,26.24034066
47.65703789,26.24035291
47.65710952,26.24024845
47.65715108,26.24017835
47.65722487,26.24013081
47.65728371,26.2400116
47.65736079,26.2398741
47.65741195,26.23980423
47.65748395,26.23980592
47.65759729,26.23975881
47.65772724,26.23972987
47.65780049,26.23961432
47.657891,26.23945653
47.65794606,26.23947203
47.6580128,26.23951622
47.65806687,26.23962409
47.65816871,26.23967348
47.65829942,26.23965439
47.6583838,26.23962083
47.65845329,26.23963311
47.65853601,26.23975586
47.6586473,26.23984348
47.6587109,26.23983614
47.65878151,26.23969764
47.65891534,26.23953019
47.65896988,26.23936801
47.65908747,26.23914688
47.65946555,26.23906261
47.65993772,26.23890304
47.66050406,26.23868245
47.66103923,26.23855228
47.66124626,26.23849829
47.66130303,26.23850209
47.66139879,26.23852832
47.66158058,26.23859031
47.66164782,26.23858832
47.66181411,26.23848801
47.6619255,26.23846708
47.66208423,26.2386376
47.66235707,26.23894248
47.66264056,26.23914811
47.66303157,26.23940244
47.66344095,26.2397354
47.66387918,26.24028937
47.66402318,26.24006885
47.66456863,26.23957339
47.66467335,26.23943368
47.6651305,26.23897732
47.66542444,26.23879019
47.66556295,26.2386335
47.66588119,26.23828198
47.66605447,26.23801592
47.66614918,26.23791506
47.66629562,26.23791492
47.66668913,26.23793477
47.66684645,26.2380415
47.66702921,26.23823768
47.66733155,26.23853161
47.6674521,26.2387274
47.66751724,26.23886768
47.66761758,26.23912216
47.66770269,26.23924499
47.66780976,26.23933634
47.66794973,26.23949244
47.66803203,26.23965429
47.66813155,26.23977746
47.66819617,26.23979674
47.66823502,26.239755
47.66831742,26.23968229
47.66836535,26.23969052
47.6684201,26.23973444
47.66854095,26.23988299
47.66860755,26.23994141
47.66870348,26.23995076
47.6688254,26.23989648
47.66897336,26.23988657
47.66919419,26.23996611
47.66927551,26.24002146
47.66941774,26.2401584
47.66947864,26.24024
47.66967445,26.24052613
47.66987371,26.24075115
47.67003899,26.24101092
47.67016296,26.24109201
47.67023991,26.2410796
47.67034364,26.24097209
47.67046573,26.24061572
47.67058665,26.24053324
47.67066841,26.24052093
47.67077851,26.24055194
47.67086758,26.24078903
47.67089404,26.24097405
47.6708449,26.24107953
47.67074114,26.24135434
47.67078785,26.24147628
47.67093499,26.24163611
47.67107763,26.2417674
47.67118271,26.24181962
47.67125855,26.24174798
47.67140568,26.24175679
47.67146052,26.24188299
47.6715406,26.24202704
47.67165093,26.24203673
47.67177162,26.24197558
47.67183375,26.24187298
47.67150121,26.23986864
47.671401,26.23845878
47.67156596,26.23739633
47.6720329,26.2359286
47.67249762,26.23376413
47.6726867,26.23223302
47.67286831,26.23007891
47.67283821,26.22898167
47.67269788,26.22748485
47.67237508,26.22628284
47.67183098,26.22506178
47.67148803,26.22388804
47.67157048,26.22292029
47.67168568,26.22143978
47.67193187,26.22003114
47.67221581,26.21951162
47.67281671,26.21898516
47.67334824,26.21866326
47.67368605,26.2185004
47.67393749,26.21914445
47.67413446,26.2195958
47.67433289,26.21984357
47.67443934,26.2199415
47.67448139,26.22003159
47.67463773,26.21988241
47.67555125,26.21968698
47.67563361,26.22003263
47.67600906,26.22030862
47.67645434,26.22048438
47.67667812,26.22046406
47.67696088,26.22055969
47.67723704,26.22046419
47.67758651,26.21993748
47.67773572,26.21964808
47.67797777,26.21952632
47.6782574,26.21909985
47.67841413,26.21891247
47.67880491,26.21936708
47.68012406,26.21902816
47.68169825,26.21814755
47.68538859,26.20976425
47.68754485,26.20498709
47.68912938,26.20143188
47.68973794,26.20245173
47.69190088,26.20554965
47.69291266,26.20692163
47.69369152,26.207949
47.69390386,26.20817076
47.69401616,26.20836302
47.69411526,26.2090219
47.69414013,26.20918712
47.69432644,26.21006783
47.69456016,26.21133759
47.69462503,26.21250986
47.69472679,26.21308736
47.69475189,26.21325424
47.6948497,26.2137642
47.69508011,26.21463409
47.69553098,26.21634522
47.69581041,26.21743302
47.69590794,26.21777599
47.69631238,26.21931116
47.69750488,26.21904357
47.69891929,26.21752422
47.69909912,26.21728634
47.6991598,26.2173362
47.70032693,26.2184097
47.701033,26.21900575
47.70124632,26.21916351
47.70288019,26.21915013
47.70370573,26.21914364
47.70462435,26.21927941
47.70582627,26.21945992
47.70589427,26.21994556
47.70614042,26.22025059
47.70642137,26.22051821
47.70668196,26.22067708
47.7067459,26.2207295
47.7068249,26.22098611
47.70693743,26.22173394
47.70722675,26.22161322
47.70680823,26.21970545
47.70670342,26.21904061
47.70789735,26.21834192
47.70779979,26.21780463
47.70881777,26.21748405
47.70911285,26.21722329
47.70877268,26.21570929
47.71098093,26.21532868
47.71507479,26.21445527
47.71587893,26.22060224
47.71592878,26.22485897
47.7153727,26.22499901
47.71512696,26.22506341
47.714841,26.22527339
47.714651,26.22535182
47.71443206,26.22532127
47.71390647,26.22533416
47.71269367,26.22555322
47.71205837,26.225776
47.71209088,26.2267705
47.71232715,26.22678871
47.71240545,26.22833212
47.71231874,26.22840018
47.71238461,26.22949101
47.7121431,26.22956185
47.71235053,26.23230586
47.71267418,26.23398753
47.71272758,26.23404285
47.71288334,26.23393833
47.71305555,26.23379741
47.7131471,26.23383199
47.71324452,26.23413924
47.71329864,26.2342638
47.71330801,26.23438408
47.71326598,26.23456667
47.71321395,26.23459063
47.71309052,26.23451548
47.71300757,26.23449965
47.71298588,26.2345615
47.71301047,26.23470834
47.7130859,26.23478586
47.71315254,26.23485055
47.71315311,26.23498226
47.7130983,26.2351092
47.71299781,26.23522895
47.71282337,26.23523092
47.71273581,26.2352571
47.71268813,26.23531742
47.71266756,26.23541719
47.71265918,26.23560205
47.71262638,26.23569521
47.71256964,26.23572019
47.7124992,26.23565712
47.71240777,26.23548222
47.71236617,26.23544836
47.71233106,26.23545666
47.71229264,26.23554423
47.71222991,26.23558715
47.71217041,26.23562697
47.71215586,26.23573837
47.71215788,26.23585017
47.71211399,26.23590542
47.71194031,26.23585949
47.71188765,26.23583369
47.71184502,26.2358216
47.71181359,26.2358081
47.71178131,26.23581213
47.71175944,26.23584665
47.71175845,26.23594059
47.71171958,26.23605753
47.7116717,26.23611374
47.7115805,26.23619921
47.71155083,26.23626062
47.71155353,26.23631005
47.71156124,26.23649497
47.71154101,26.23657731
47.71144488,26.23672317
47.71168623,26.2378802
47.71183795,26.23857172
47.71186269,26.23867104
47.71184082,26.23870556
47.71174687,26.23864604
47.71168143,26.23845519
47.71164756,26.23834291
47.71155679,26.23812561
47.71135168,26.2378055
47.71118054,26.23732375
47.71103279,26.23724026
47.71091801,26.23723738
47.71086261,26.23720778
47.7108271,26.23713936
47.71083065,26.23706205
47.71084295,26.23700457
47.71089396,26.23689774
47.71090522,26.23682811
47.7108666,26.23675847
47.71084405,26.23668054
47.71081515,26.23650369
47.7108023,26.23637689
47.71074258,26.23622529
47.71068159,26.23616027
47.71064615,26.23615249
47.71058623,26.23617593
47.71054596,26.23618095
47.71052103,26.23612869
47.71052187,26.2360502
47.71051554,26.23595167
47.71048528,26.2358973
47.71044186,26.23588238
47.71037668,26.23589675
47.71031369,26.23595789
47.71025442,26.23604695
47.71017486,26.23611064
47.7101171,26.23614106
47.71007968,26.23613025
47.71004449,26.23603502
47.71002787,26.23595812
47.71004846,26.23578766
47.7100467,26.23570017
47.71003789,26.2356463
47.71003224,26.23554678
47.7100126,26.2355026
47.70997201,26.23547383
47.70993142,26.23544505
47.70987917,26.23544184
47.70982781,26.23548041
47.7097984,26.23547177
47.70977217,26.23541749
47.70976173,26.23538943
47.70970027,26.2353701
47.70966433,26.23534541
47.70961524,26.23529657
47.70957831,26.23528369
47.70953304,26.23531742
47.70948672,26.2353859
47.70944361,26.23546838
47.70941427,26.23557999
47.70941095,26.23563954
47.7093934,26.23565105
47.70936957,26.23562267
47.70936599,26.23558085
47.70937641,26.2354837
47.70936209,26.23544361
47.70934789,26.23539161
47.70929187,26.23536446
47.70921559,26.23535077
47.70910387,26.23539189
47.70903927,26.23541423
47.70895723,26.2354789
47.70889277,26.23552807
47.70884997,26.23551913
47.70881851,26.23545082
47.708806,26.23536605
47.70880007,26.23529337
47.70874288,26.23531291
47.70870945,26.23536778
47.70869448,26.2354519
47.70869627,26.23553542
47.70871316,26.2356491
47.7087736,26.23576578
47.70893894,26.23591572
47.70900395,26.23597985
47.7090433,26.23606226
47.70906053,26.23614415
47.70903823,26.23628772
47.70900896,26.23639238
47.70899084,26.23650256
47.70898419,26.23673128
47.7089694,26.23686211
47.70891302,26.23699396
47.70888571,26.23704102
47.7088573,26.23706421
47.70879564,26.23706277
47.70859402,26.23698453
47.70841366,26.23679747
47.70824479,26.23659848
47.70805456,26.23639027
47.7078996,26.23610075
47.70783068,26.2360096
47.70770419,26.23604177
47.70758976,26.23610937
47.7074431,26.23623647
47.7073059,26.23620143
47.70719147,26.23604589
47.7070786,26.23574388
47.70698969,26.23561442
47.70689096,26.23559938
47.70678868,26.23551419
47.70664075,26.23527507
47.70648749,26.23513137
47.70637574,26.23512877
47.70631966,26.23514657
47.70615741,26.23504088
47.7059822,26.23494125
47.70589596,26.23496472
47.70577104,26.23498729
47.70552638,26.23494974
47.70520872,26.23490413
47.70499113,26.23474619
47.70483761,26.23462797
47.70469194,26.23457999
47.70458018,26.23457739
47.70451517,26.23462683
47.70416577,26.23514097
47.70404366,26.23530372
47.70395333,26.23530799
47.70386361,26.23525494
47.7037614,26.23516339
47.70358564,26.23511472
47.703362,26.23512224
47.70311713,26.2351038
47.70297871,26.23518337
47.70284492,26.23523121
47.7026603,26.2352078
47.70235962,26.23518168
47.70202402,26.23520571
47.70160936,26.23538712
47.70126381,26.23553829
47.70103015,26.23567932
47.70062212,26.23604557
47.70033567,26.23630001
47.70000453,26.23671263
47.69982103,26.23698857
47.69959119,26.23717427
47.69967089,26.23736082
47.69982844,26.23750461
47.69990526,26.23755735
47.69995409,26.23761581
47.69995948,26.23771465
47.6999456,26.23780667
47.69976127,26.2379584
47.69938319,26.23833807
47.69752336,26.24018923
47.69736911,26.24034165
47.69731396,26.2404741
47.69725741,26.24073706
47.69726504,26.2420364
47.69729237,26.24330117
47.69730081,26.24371849
47.69727192,26.24400758
47.69721182,26.24420041
47.6971584,26.2443711
47.69744342,26.24445421
47.69744834,26.24499883
47.69735805,26.24760776
47.69732097,26.2496607
47.69732116,26.25004281
47.69694455,26.2502823
47.69660218,26.25053533
47.69639347,26.25075329
47.69631879,26.25090119
47.69624875,26.25101735
47.69615507,26.25113295
47.69550459,26.25145193
47.69542459,26.25149462
47.695183,26.2515717
47.69494953,26.25169356
47.69475855,26.25186098
47.6945521,26.25186885
47.69436597,26.25198545
47.6942403,26.252078
47.69411462,26.25217056
47.6940127,26.25205352
47.69388164,26.25184665
47.69382229,26.25176884
47.69366465,26.25179206
47.69358546,26.25188671
47.69347654,26.25183781
47.69338955,26.25168905
47.69330255,26.25154029
47.69313976,26.25141291
47.69297696,26.25128553
47.69280942,26.25087235
47.69268889,26.25069192
47.69256836,26.25051148
47.69235011,26.25045229
47.69213186,26.2503931
47.69195416,26.2502922
47.69177647,26.25019131
47.69161297,26.24988633
47.6914742,26.24970547
47.69131806,26.24968635
47.69093445,26.24973908
47.69055083,26.24979181
47.69011828,26.24998127
47.6898247,26.25009533
47.68966075,26.25014877
47.68957833,26.25021687
47.68951665,26.2503555
47.68951419,26.25058467
47.68951472,26.2509349
47.68946976,26.25111849
47.68932695,26.25120427
47.68901727,26.25121607
47.68878974,26.25118523
47.68860724,26.25096443
47.68831176,26.25085558
47.68818731,26.25083355
47.6880227,26.2505495
47.68781413,26.25035357
47.687604,26.25030404
47.68738997,26.25021622
47.68721938,26.25008804
47.68714661,26.25005767
47.6870629,26.25004615
47.68698649,26.25015577
47.68692699,26.25029126
47.686814,26.25040321
47.68661912,26.25041698
47.68653192,26.25044749
47.68648167,26.25052272
47.68647,26.2506084
47.68653774,26.2507055
47.68653276,26.25076906
47.68645488,26.25081497
47.68627128,26.2508966
47.68604777,26.25089133
47.68575846,26.2508081
47.68550626,26.25067163
47.68526782,26.25045589
47.68507758,26.25015535
47.68509986,26.2508817
47.68519626,26.2527113
47.68520604,26.25339916
47.68521167,26.25347569
47.68525873,26.25429497
47.68563725,26.25427844
47.68568263,26.25465517
47.68600309,26.25464047
47.68602504,26.25499755
47.68607039,26.25517689
47.68613855,26.25523582
47.68627163,26.25527354
47.68686854,26.25511938
47.68737862,26.25486403
47.68776766,26.25466948
47.6881196,26.25461561
47.68815099,26.25680269
47.68824147,26.26015659
47.68855779,26.25992852
47.68887813,26.259726
47.68918432,26.25924298
47.68935388,26.25906872
47.68954799,26.25900966
47.68978917,26.25897081
47.69002468,26.25905918
47.69010359,26.25931575
47.690207,26.26008868
47.69023746,26.26045236
47.69032259,26.26077522
47.69060815,26.26085665
47.69072794,26.26082751
47.69098209,26.26075252
47.69122947,26.26077119
47.69142388,26.26089524
47.69171324,26.26114331
47.69185676,26.2613887
47.69208036,26.26178246
47.69224162,26.26197733
47.69239421,26.26217837
47.69282753,26.26252066
47.69329374,26.2629849
47.69341412,26.26314205
47.69357931,26.26314066
47.69374601,26.26333083
47.69448674,26.26387751
47.69550211,26.26460221
47.69598518,26.26485573
47.69673023,26.26513461
47.69703818,26.26528206
47.69749026,26.26561764
47.69818484,26.26595628
47.69910009,26.26663047
47.69955618,26.26699164
47.69986267,26.26727282
47.70020174,26.26772037
47.70051274,26.26798256
47.70074927,26.26837035
47.70095003,26.26888466
47.70113658,26.26912478
47.7013275,26.26935863
47.7014615,26.26968665
47.70153637,26.26991773
47.70168035,26.27011861
47.70186749,26.27027179
47.70201137,26.27051505
47.70214544,26.27083672
47.70217697,26.2710986
47.70221536,26.27151988
47.70228994,26.27177643
47.70239411,26.27215708
47.70249817,26.27239285
47.70289124,26.27261884
47.70342108,26.27291817
47.70363861,26.27307626
47.7039143,26.27342044
47.70419139,26.27363729
47.70450694,26.27387416
47.7049563,26.2740633
47.70529869,26.27420529
47.70578167,26.27446531
47.70611595,26.27456252
47.7064119,26.27462696
47.70710619,26.27491757
47.70738334,26.27502299
47.70769513,26.27482718
47.70787495,26.27479604
47.70805476,26.27476492
47.70830576,26.27454898
47.70845848,26.27440951
47.70870228,26.27443698
47.70894095,26.27459941
47.70918844,26.27462154
47.70931988,26.27476246
47.70939112,26.27491004
47.70942547,26.27509995
47.70939924,26.27549909
47.70941685,26.27580339
47.7095157,26.27617448
47.70967572,26.2765322
47.71000988,26.27687384
47.71035767,26.27713478
47.71045898,26.27719935
47.71076908,26.27724329
47.71107918,26.27728723
47.7115537,26.27753638
47.71173767,26.2777029
47.71185245,26.27786772
47.71192867,26.2783909
47.71198984,26.27879218
47.71210587,26.27917317
47.7122888,26.27960167
47.71323745,26.28073034
47.71356268,26.28120984
47.71405605,26.28163644
47.71451606,26.28202124
