Observation period,TOA,Clear sky GHI,Clear sky BHI,Clear sky DHI,Clear sky BNI,GHI,BHI,DHI,BNI,Reliability
2017-05-18T00:00:00.0/2017-05-19T00:00:00.0,11021.8008,8453.3232,7452.8062,1000.5172,11531.6475,8104.2305,6828.9712,1275.3500,9814.1006,0.9868
2017-05-19T00:00:00.0/2017-05-20T00:00:00.0,11056.9785,7928.0054,6131.4468,1796.5583,9166.9531,6249.8877,3222.8247,3034.5415,4818.2124,0.9861
2017-05-20T00:00:00.0/2017-05-21T00:00:00.0,11091.1055,7974.6011,6252.1094,1722.4913,9346.1973,7108.6431,4781.2544,2327.4138,6708.8213,0.9861
2017-05-21T00:00:00.0/2017-05-22T00:00:00.0,11124.2334,8164.8853,6640.0483,1524.8370,9913.2178,7433.0820,5346.6670,2088.2073,7550.5029,0.9854
2017-05-22T00:00:00.0/2017-05-23T00:00:00.0,11156.3252,8110.0020,6674.8506,1435.1514,9978.2168,6142.0693,3067.1677,3074.9014,4662.9536,0.9847
2017-05-23T00:00:00.0/2017-05-24T00:00:00.0,11187.3711,8154.3086,6664.4199,1489.8887,9929.1328,6801.0264,3482.4570,3318.5696,4890.8354,0.9944
2017-05-24T00:00:00.0/2017-05-25T00:00:00.0,11217.3633,7959.0576,6068.3721,1890.6855,8774.9766,5418.3281,1913.1234,3505.2048,2867.3545,0.9826
2017-05-25T00:00:00.0/2017-05-26T00:00:00.0,11246.2939,7537.6323,4772.4053,2765.2268,6920.0303,4548.2983,1226.6370,3322.8652,1741.7007,0.9917
2017-05-26T00:00:00.0/2017-05-27T00:00:00.0,11274.1289,8047.6328,6152.1890,1895.4437,8948.9561,4012.3777,853.7417,3160.8301,1313.8698,0.9910
2017-05-27T00:00:00.0/2017-05-28T00:00:00.0,11300.9277,7958.6152,6059.1655,1899.4497,8713.7100,6268.7866,3312.9824,2959.7891,4451.3525,0.9924
2017-05-28T00:00:00.0/2017-05-29T00:00:00.0,11326.6426,7908.6396,5850.3252,2058.3147,8688.0586,6805.1899,4093.6538,2711.5823,5955.9580,0.9882
2017-05-29T00:00:00.0/2017-05-30T00:00:00.0,11351.2139,8437.2266,7207.3418,1229.8850,10899.8945,7879.6284,5624.5435,2255.0906,8758.8252,0.9882
2017-05-30T00:00:00.0/2017-05-31T00:00:00.0,11374.7656,8367.2002,7003.1118,1364.0883,10593.1982,7880.3945,6310.7090,1569.7053,9294.4082,0.9910
2017-05-31T00:00:00.0/2017-06-01T00:00:00.0,11397.2119,8018.8218,6206.4004,1812.4214,8989.7969,6193.0952,2815.7207,3377.3879,4042.0139,0.9861
2017-06-01T00:00:00.0/2017-06-02T00:00:00.0,11418.5342,7862.1318,5686.7158,2175.4163,8219.8926,6552.2261,4168.4175,2383.8086,5419.2231,0.9799
2017-06-02T00:00:00.0/2017-06-03T00:00:00.0,11438.7734,7792.7573,5487.4185,2305.3389,7904.4849,6613.6118,3232.9226,3380.7307,4478.0068,0.9792
2017-06-03T00:00:00.0/2017-06-04T00:00:00.0,11457.8486,7701.7520,5127.9102,2573.8413,7291.3623,6364.9824,2818.0581,3546.9243,3991.2334,0.9896
2017-06-04T00:00:00.0/2017-06-05T00:00:00.0,11475.8711,7937.5479,5674.6758,2262.8718,8253.4648,6553.0029,3634.7195,2918.3442,5002.5659,0.9889
2017-06-05T00:00:00.0/2017-06-06T00:00:00.0,11492.7568,8214.0518,6397.7271,1816.3248,9408.8047,7715.4878,6094.9043,1620.6163,8789.2881,0.9889
2017-06-06T00:00:00.0/2017-06-07T00:00:00.0,11508.5107,8252.6445,6432.6709,1819.9739,9384.0488,7741.1753,6097.8813,1643.2937,8611.8467,0.9889
2017-06-07T00:00:00.0/2017-06-08T00:00:00.0,11523.1475,7942.6094,5567.6089,2375.0002,7942.2666,6705.8271,4020.4370,2685.4602,5452.7568,0.9882
2017-06-08T00:00:00.0/2017-06-09T00:00:00.0,11536.6689,8209.9365,6329.6030,1880.3340,9239.1074,5804.7871,2705.4128,3103.7668,3977.8455,0.9792
2017-06-09T00:00:00.0/2017-06-10T00:00:00.0,11549.0508,8363.2861,6780.4038,1582.8822,10162.0264,6263.4829,2946.4873,3324.5259,4289.2349,0.9882
2017-06-10T00:00:00.0/2017-06-11T00:00:00.0,11560.2832,8345.8857,6786.9609,1558.9252,10093.6885,7530.9961,5331.8867,2199.1221,7455.8516,0.9882
2017-06-11T00:00:00.0/2017-06-12T00:00:00.0,11570.4053,8050.6172,6099.3608,1951.2560,8774.6719,6180.9722,3367.9546,2813.4148,4627.6807,0.9882
2017-06-12T00:00:00.0/2017-06-13T00:00:00.0,11579.4062,8073.6699,6031.3662,2042.3038,8788.0459,7470.0015,5599.0898,1870.9115,7720.4150,0.9771
2017-06-13T00:00:00.0/2017-06-14T00:00:00.0,11587.2686,8380.5283,6836.6465,1543.8821,10140.1758,7567.5400,5565.6694,2001.8722,8391.6445,0.9875
2017-06-14T00:00:00.0/2017-06-15T00:00:00.0,11593.9707,8507.4648,7004.6528,1502.8123,10535.1396,7843.1274,5700.4062,2142.7217,8172.4824,0.9868
2017-06-15T00:00:00.0/2017-06-16T00:00:00.0,11599.5566,8307.5869,6444.2856,1863.3016,9445.6074,7660.1787,5494.7056,2165.6057,8059.2451,0.9875
2017-06-16T00:00:00.0/2017-06-17T00:00:00.0,11603.9873,8286.7773,6408.7163,1878.0614,9478.5986,7791.6226,6110.2295,1681.3929,8947.4971,0.9861
2017-06-17T00:00:00.0/2017-06-18T00:00:00.0,11607.2715,8240.1094,6303.7007,1936.4092,9208.8887,6508.6982,4148.1196,2366.2405,5363.2773,0.9861
2017-06-18T00:00:00.0/2017-06-19T00:00:00.0,11609.4473,8434.8594,6953.9580,1480.9010,10168.1807,4312.3208,1314.3422,3000.3206,1943.8478,0.9861
2017-06-19T00:00:00.0/2017-06-20T00:00:00.0,11610.4316,8326.9482,6566.0698,1760.8779,9559.9375,6586.5605,3806.2546,2780.3059,5033.3052,0.9882
2017-06-20T00:00:00.0/2017-06-21T00:00:00.0,11610.3086,8595.0850,7261.0386,1334.0463,10794.1768,7781.0195,5971.7769,1815.1846,8292.8984,0.9882
2017-06-21T00:00:00.0/2017-06-22T00:00:00.0,11609.0459,8525.6465,7006.4941,1519.1526,10555.9033,8125.0688,6698.4585,1426.6104,10049.8721,0.9882
2017-06-22T00:00:00.0/2017-06-23T00:00:00.0,11606.6748,8207.6162,6280.6001,1927.0159,9115.9287,7692.4985,5978.5605,1713.9907,8633.7598,0.9778
2017-06-23T00:00:00.0/2017-06-24T00:00:00.0,11603.1416,8006.6543,5805.4609,2201.1934,8183.4204,7406.3188,5456.2695,1950.0494,7446.5625,0.9882
2017-06-24T00:00:00.0/2017-06-25T00:00:00.0,11598.4502,8116.4805,6120.9341,1995.5461,8894.3643,7601.0342,5876.4570,1724.5771,8579.0176,0.9889
2017-06-25T00:00:00.0/2017-06-26T00:00:00.0,11592.6592,8413.7275,6799.8149,1613.9127,10001.9199,7997.3579,6507.4604,1489.8973,9575.5615,0.9861
2017-06-26T00:00:00.0/2017-06-27T00:00:00.0,11585.7324,8102.3232,6048.5928,2053.7302,8640.6279,7424.6143,5396.2046,2028.4097,7698.6133,0.9889
2017-06-27T00:00:00.0/2017-06-28T00:00:00.0,11577.6592,8251.2461,6451.1865,1800.0598,9458.4736,7496.3110,5464.2812,2032.0299,8293.5850,0.9868
2017-06-28T00:00:00.0/2017-06-29T00:00:00.0,11568.4912,8224.1445,6315.4766,1908.6678,9303.5537,7248.1738,4928.3696,2319.8042,7061.6001,0.9868
2017-06-29T00:00:00.0/2017-06-30T00:00:00.0,11558.1748,7819.9380,5119.6338,2700.3042,7626.7798,6463.6323,3799.0923,2664.5403,5876.8022,0.9875
2017-06-30T00:00:00.0/2017-07-01T00:00:00.0,11546.7832,8376.1777,6718.7979,1657.3796,9931.2695,7951.6040,6443.7241,1507.8799,9527.9775,0.9903
2017-07-01T00:00:00.0/2017-07-02T00:00:00.0,11534.2422,7782.7583,5090.6587,2692.0999,7248.8564,6026.4868,2979.1519,3047.3350,4422.7480,0.9882
2017-07-02T00:00:00.0/2017-07-03T00:00:00.0,11520.6074,7328.1436,4051.1436,3277.0000,5622.4717,4740.6890,1733.1206,3015.5867,2201.9067,0.9896
2017-07-03T00:00:00.0/2017-07-04T00:00:00.0,11505.8730,7887.2441,5432.2959,2454.9480,7834.0244,2608.1853,490.7209,2122.3364,646.8984,0.9903
2017-07-04T00:00:00.0/2017-07-05T00:00:00.0,11490.0635,8399.7002,6823.0591,1576.6410,10390.6211,7708.8091,5859.8481,1848.9613,8670.5566,0.9903
2017-07-05T00:00:00.0/2017-07-06T00:00:00.0,11473.1406,8450.2607,7063.3936,1386.8669,10706.5518,8059.1641,6681.6831,1377.4806,9945.1895,0.9910
2017-07-06T00:00:00.0/2017-07-07T00:00:00.0,11455.1113,8314.9668,6743.3340,1571.6333,9962.3408,7778.1221,6316.0029,1462.6136,8983.3984,0.9917
2017-07-07T00:00:00.0/2017-07-08T00:00:00.0,11436.0537,8107.4390,6155.0024,1952.4365,9040.0576,7479.5791,5710.6479,1768.9312,8175.3550,0.9917
2017-07-08T00:00:00.0/2017-07-09T00:00:00.0,11415.8721,8006.1196,6003.5249,2002.5952,8821.4434,7339.3647,5275.7100,2063.6545,7824.8872,0.9931
2017-07-09T00:00:00.0/2017-07-10T00:00:00.0,11394.6533,8160.6021,6482.6201,1677.9817,9652.5371,7619.9316,5984.4404,1635.4910,8602.3809,0.9833
2017-07-10T00:00:00.0/2017-07-11T00:00:00.0,11372.3330,8028.6992,6206.1753,1822.5237,9092.1025,7543.8325,5936.2739,1607.5587,8741.9600,0.9951
2017-07-11T00:00:00.0/2017-07-12T00:00:00.0,11349.0283,7942.8691,5877.4644,2065.4048,8502.5820,7433.5137,5670.3911,1763.1224,8206.2324,0.9951
2017-07-12T00:00:00.0/2017-07-13T00:00:00.0,11324.6152,7944.8618,5958.4536,1986.4082,8853.6865,6788.6528,5047.4424,1741.2106,7232.9004,0.9958
2017-07-13T00:00:00.0/2017-07-14T00:00:00.0,11299.1885,8240.8516,6884.0464,1356.8055,10474.9590,6917.1338,4916.7217,2000.4120,7838.9277,0.9965
2017-07-14T00:00:00.0/2017-07-15T00:00:00.0,11272.6992,8288.2217,6711.5708,1576.6506,10287.7188,7806.3511,6236.4780,1569.8729,9544.8164,0.9972
2017-07-15T00:00:00.0/2017-07-16T00:00:00.0,11245.1719,7960.8086,6130.3584,1830.4504,8909.7061,4270.7095,1098.7970,3173.3691,1536.2017,0.9979
2017-07-16T00:00:00.0/2017-07-17T00:00:00.0,11216.6572,7706.7793,5325.6470,2381.1321,7652.1943,3565.7112,642.1331,2927.1917,839.2471,0.9986
2017-07-17T00:00:00.0/2017-07-18T00:00:00.0,11187.0996,8080.7749,6560.2070,1520.5680,9785.5039,4750.1909,1590.3342,3160.8479,2077.3523,0.9889
2017-07-18T00:00:00.0/2017-07-19T00:00:00.0,11156.5645,7895.8931,6000.5278,1895.3652,8863.6367,7140.6665,5173.5786,1967.0879,7586.4180,0.9993
2017-07-19T00:00:00.0/2017-07-20T00:00:00.0,11125.0000,8005.2910,6365.0776,1640.2134,9441.0156,7576.4761,6078.3203,1498.1559,8989.9453,1.0000
2017-07-20T00:00:00.0/2017-07-21T00:00:00.0,11092.4424,7847.2041,6003.4106,1843.7935,8769.8164,7371.9404,5710.2461,1661.6943,8361.7207,1.0000
2017-07-21T00:00:00.0/2017-07-22T00:00:00.0,11058.9375,7589.7046,5358.4546,2231.2502,7832.1499,7049.5151,5144.2900,1905.2249,7584.1240,1.0000
2017-07-22T00:00:00.0/2017-07-23T00:00:00.0,11024.4287,7660.6895,5592.8237,2067.8655,8091.9307,6618.7148,4842.7104,1777.8717,6621.3818,0.9875
2017-07-23T00:00:00.0/2017-07-24T00:00:00.0,10988.9541,7444.1689,5135.6753,2308.4934,7419.6196,6417.3853,4269.0879,2148.2971,5915.9512,0.9882
2017-07-24T00:00:00.0/2017-07-25T00:00:00.0,10952.5225,7311.9663,4895.3096,2416.6565,7004.5557,4706.1128,1810.7551,2895.4976,2782.8901,0.9896
2017-07-25T00:00:00.0/2017-07-26T00:00:00.0,10915.1445,7438.8677,5122.4912,2316.3765,7751.0527,5083.3472,2374.7087,2708.8962,3499.7751,0.9806
2017-07-26T00:00:00.0/2017-07-27T00:00:00.0,10876.8291,7611.0225,5676.3745,1934.6479,8534.5254,4246.3335,1445.4368,2800.9968,2419.1387,0.9819
2017-07-27T00:00:00.0/2017-07-28T00:00:00.0,10837.5859,7772.6211,6202.6245,1569.9963,9337.3037,6399.7715,3350.4241,3049.3477,4963.5112,0.9937
2017-07-28T00:00:00.0/2017-07-29T00:00:00.0,10797.4248,7893.3452,6654.4976,1238.8477,10300.1797,7253.9092,5154.5220,2099.3872,8120.2837,0.9951
2017-07-29T00:00:00.0/2017-07-30T00:00:00.0,10756.2979,7862.6611,6527.0708,1335.5900,10190.4180,7466.3911,6172.0879,1294.3032,9627.4072,0.9972
2017-07-30T00:00:00.0/2017-07-31T00:00:00.0,10714.3496,7897.4297,6607.2793,1290.1505,10279.0166,7532.7148,6263.0527,1269.6624,9742.0293,0.9979
2017-07-31T00:00:00.0/2017-08-01T00:00:00.0,10671.5039,7910.1377,6738.7007,1171.4370,10465.0508,7568.1509,6342.2417,1225.9088,9860.5703,0.9986
2017-08-01T00:00:00.0/2017-08-02T00:00:00.0,10627.7783,7832.4883,6581.4756,1251.0123,10179.9307,7479.2539,6224.1621,1255.0917,9650.9189,0.9993
2017-08-02T00:00:00.0/2017-08-03T00:00:00.0,10583.1807,7863.9458,6701.6201,1162.3256,10415.7900,7536.8101,6318.5156,1218.2942,9837.6982,1.0000
2017-08-03T00:00:00.0/2017-08-04T00:00:00.0,10537.6973,7784.9111,6574.2432,1210.6677,10268.9141,7436.1733,6210.4248,1225.7485,9722.5049,1.0000
2017-08-04T00:00:00.0/2017-08-05T00:00:00.0,10491.3994,7598.0850,6239.5620,1358.5229,9603.9082,7206.6089,5899.3071,1307.3020,9126.3604,1.0000
2017-08-05T00:00:00.0/2017-08-06T00:00:00.0,10444.2559,7283.4219,5552.9507,1730.4711,8358.0166,6677.4526,4878.3252,1799.1272,7327.2104,0.9875
2017-08-06T00:00:00.0/2017-08-07T00:00:00.0,10396.2480,7168.6699,5360.0151,1808.6550,7999.8770,5925.6938,4367.9189,1558.0029,6023.9082,0.9896
2017-08-07T00:00:00.0/2017-08-08T00:00:00.0,10347.4600,6655.9028,4135.2832,2520.6196,5979.4722,4735.2007,2351.4302,2383.9148,3324.0195,0.9910
2017-08-08T00:00:00.0/2017-08-09T00:00:00.0,10297.8506,6545.8105,3791.4133,2754.3972,5530.8389,4430.7041,1987.4363,2444.7488,3119.0056,0.9924
2017-08-09T00:00:00.0/2017-08-10T00:00:00.0,10247.3877,7080.6294,5154.5073,1926.1219,7767.1357,6600.5605,4936.7910,1663.7695,7511.9409,0.9951
2017-08-10T00:00:00.0/2017-08-11T00:00:00.0,10196.1953,7187.5454,5519.1411,1668.4043,8569.2246,6739.5840,5250.0200,1489.5638,8203.6670,0.9958
2017-08-11T00:00:00.0/2017-08-12T00:00:00.0,10144.1836,7257.1416,5621.2031,1635.9384,8700.9707,6852.7505,5385.9092,1466.8416,8382.2490,0.9965
2017-08-12T00:00:00.0/2017-08-13T00:00:00.0,10091.4385,6968.0166,4997.4585,1970.5579,7569.5713,6344.4819,4670.0415,1674.4595,6855.8218,0.9972
2017-08-13T00:00:00.0/2017-08-14T00:00:00.0,10037.8887,6783.6338,4660.7349,2122.8992,6960.6738,3003.9316,929.6818,2077.2090,1388.6116,0.9979
2017-08-14T00:00:00.0/2017-08-15T00:00:00.0,9983.6270,6868.6060,5016.5601,1852.0458,7697.8940,5166.4077,3134.1250,2032.2826,4828.6606,0.9986
2017-08-15T00:00:00.0/2017-08-16T00:00:00.0,9928.5830,6757.8447,4845.9585,1911.8864,7409.1553,6245.5669,4572.2363,1673.3307,7036.3091,0.9993
2017-08-16T00:00:00.0/2017-08-17T00:00:00.0,9872.8174,6561.5215,4401.9644,2159.5569,6763.1611,5349.1587,3485.3394,1867.5647,5014.8770,0.9965
2017-08-17T00:00:00.0/2017-08-18T00:00:00.0,9816.3359,6959.2729,5479.7393,1479.5334,8552.4248,6082.9585,4539.0723,1544.3845,7153.5229,0.9896
2017-08-18T00:00:00.0/2017-08-19T00:00:00.0,9759.1768,6836.5000,5184.7642,1651.7356,8065.7671,6376.4424,4815.6309,1560.8116,7520.9150,0.9917
2017-08-19T00:00:00.0/2017-08-20T00:00:00.0,9701.2979,6894.4058,5399.9873,1494.4185,8481.9443,6503.4575,5093.9048,1409.5529,8077.2734,0.9924
2017-08-20T00:00:00.0/2017-08-21T00:00:00.0,9642.7266,6889.8369,5331.9805,1557.8563,8488.1260,6506.5889,5107.1992,1399.3895,8162.9458,0.9931
2017-08-21T00:00:00.0/2017-08-22T00:00:00.0,9583.5273,6319.1460,4103.3501,2215.7959,6289.6108,2131.1729,225.3869,1908.8982,415.3184,0.9937
2017-08-22T00:00:00.0/2017-08-23T00:00:00.0,9523.6377,6567.3579,4909.6436,1657.7145,7734.7900,6024.0557,4407.9370,1616.1188,6860.6343,0.9944
2017-08-23T00:00:00.0/2017-08-24T00:00:00.0,9463.0703,6347.0205,4300.1694,2046.8513,6746.4565,5522.5190,3157.0835,2365.4419,5114.7520,0.9958
2017-08-24T00:00:00.0/2017-08-25T00:00:00.0,9401.9570,6855.1494,5487.5000,1367.6495,9088.1475,6510.3604,5232.3608,1277.9991,8549.3154,0.9965
2017-08-25T00:00:00.0/2017-08-26T00:00:00.0,9340.1934,6829.8955,5626.7446,1203.1511,9328.0264,6494.8574,5323.6074,1171.2500,8677.4072,0.9972
2017-08-26T00:00:00.0/2017-08-27T00:00:00.0,9277.8232,6732.2017,5553.7017,1178.5001,9230.8721,6384.3193,5232.1709,1152.1486,8571.6309,0.9979
2017-08-27T00:00:00.0/2017-08-28T00:00:00.0,9214.9062,6536.5317,5121.7778,1414.7538,8413.2656,6172.0640,4878.7656,1293.2982,8059.2466,0.9986
2017-08-28T00:00:00.0/2017-08-29T00:00:00.0,9151.3887,6015.4263,3922.2852,2093.1409,6264.4595,3612.2354,1282.7604,2335.1099,2357.4026,0.9889
2017-08-29T00:00:00.0/2017-08-30T00:00:00.0,9087.3193,6127.9849,4260.4995,1867.4855,6834.5962,2488.0217,488.7351,2001.8676,784.8479,0.9896
2017-08-30T00:00:00.0/2017-08-31T00:00:00.0,9022.6680,6279.6704,4633.0093,1646.6609,7481.6338,5754.5005,4181.8159,1572.6843,6641.8438,0.9910
2017-08-31T00:00:00.0/2017-09-01T00:00:00.0,8957.5635,6430.2402,5124.7261,1305.5144,8627.0195,6078.8125,4861.6538,1217.1586,8059.4082,0.9917
2017-09-01T00:00:00.0/2017-09-02T00:00:00.0,8891.9150,6426.5874,5234.6641,1191.9231,8857.4609,6101.9023,4963.8296,1138.0729,8282.7119,0.9819
2017-09-02T00:00:00.0/2017-09-03T00:00:00.0,8825.7637,5953.3486,4161.7339,1791.6147,6793.6851,5377.7686,3587.7644,1790.0044,6014.1890,0.9931
2017-09-03T00:00:00.0/2017-09-04T00:00:00.0,8759.1230,5717.8599,3615.5728,2102.2871,6054.8857,2639.7129,944.4398,1699.5428,1577.5870,0.9910
2017-09-04T00:00:00.0/2017-09-05T00:00:00.0,8692.0098,6126.8989,4723.5459,1403.3534,8083.6377,5422.3066,3803.4253,1618.8939,6448.8447,0.9944
2017-09-05T00:00:00.0/2017-09-06T00:00:00.0,8624.4824,6201.6108,4963.5293,1238.0817,8505.5586,5168.5410,3196.7222,1971.8187,5095.8760,0.9951
2017-09-06T00:00:00.0/2017-09-07T00:00:00.0,8556.4512,6128.9707,4864.3633,1264.6078,8449.7695,5283.6128,3739.3589,1544.7836,6163.4219,0.9965
2017-09-07T00:00:00.0/2017-09-08T00:00:00.0,8488.0273,5967.2949,4646.6997,1320.5952,8050.7275,5612.2690,4400.0610,1212.2080,7447.4170,0.9868
2017-09-08T00:00:00.0/2017-09-09T00:00:00.0,8419.1875,5872.5938,4540.3809,1332.2131,7741.0186,4692.5269,2290.1101,2402.4165,3792.3638,0.9875
2017-09-09T00:00:00.0/2017-09-10T00:00:00.0,8349.9492,5617.0469,3870.4231,1746.6238,6565.4902,3136.0735,1188.3260,1948.7020,1948.8763,0.9882
2017-09-10T00:00:00.0/2017-09-11T00:00:00.0,8280.3262,5700.4312,4260.4155,1440.0156,7412.2017,5334.5298,4063.4998,1271.0547,7012.6177,0.9889
2017-09-11T00:00:00.0/2017-09-12T00:00:00.0,8210.3809,5706.9644,4269.0518,1437.9125,7557.9258,5367.9131,4098.1211,1269.7921,7261.5894,0.9861
2017-09-12T00:00:00.0/2017-09-13T00:00:00.0,8140.0503,5592.9839,4216.5332,1376.4507,7295.7046,3290.9719,1234.9268,2056.4575,2619.3135,0.9903
2017-09-13T00:00:00.0/2017-09-14T00:00:00.0,8069.3604,5689.5146,4422.5537,1266.9607,8013.2808,4979.4478,3759.1216,1220.3633,6418.5825,0.9917
2017-09-14T00:00:00.0/2017-09-15T00:00:00.0,7998.3892,5823.3691,4795.0835,1028.2856,8822.9277,5552.8867,4553.0654,999.8209,8211.6289,0.9924
2017-09-15T00:00:00.0/2017-09-16T00:00:00.0,7927.1196,5709.4253,4752.7412,956.6841,8664.1270,5436.0601,4484.7705,951.2897,8064.2334,0.9931
2017-09-16T00:00:00.0/2017-09-17T00:00:00.0,7855.5703,5546.4248,4371.0742,1175.3507,7937.0239,5203.3740,4087.9229,1115.4510,7259.8188,0.9937
2017-09-17T00:00:00.0/2017-09-18T00:00:00.0,7783.7607,5209.0205,3565.4829,1643.5375,6382.8906,3788.0303,2042.6637,1745.7976,3968.3647,0.9785
2017-09-18T00:00:00.0/2017-09-19T00:00:00.0,7711.7520,5422.4854,4203.6558,1218.8296,7735.4741,5120.7686,4002.1785,1118.5901,7166.2598,0.9806
2017-09-19T00:00:00.0/2017-09-20T00:00:00.0,7639.4609,5182.9370,3746.9670,1435.9703,6669.6494,4263.4199,2543.2461,1723.0649,4748.7017,0.9861
2017-09-20T00:00:00.0/2017-09-21T00:00:00.0,7567.0098,4768.2769,2816.7324,1951.5443,4999.4668,1840.7507,402.3864,1439.5421,707.2858,0.9847
2017-09-21T00:00:00.0/2017-09-22T00:00:00.0,7494.3794,5355.6143,4394.3394,961.2747,8056.1987,4023.4827,2638.4226,1385.0601,4748.3442,0.9875
2017-09-22T00:00:00.0/2017-09-23T00:00:00.0,7421.5913,5320.1182,4427.4482,892.6697,8267.0381,2212.6589,372.0769,1840.5820,784.9769,0.9569
2017-09-23T00:00:00.0/2017-09-24T00:00:00.0,7348.6660,5151.6396,4019.8308,1131.8086,7655.9897,4436.8213,3203.4202,1237.5891,5783.1143,0.9889
2017-09-24T00:00:00.0/2017-09-25T00:00:00.0,7275.6255,5106.8882,3992.7385,1114.1495,7638.3052,4615.5303,3512.2429,1110.6089,6325.7837,0.9896
2017-09-25T00:00:00.0/2017-09-26T00:00:00.0,7202.5010,4737.1719,3086.1812,1650.9906,5695.0708,2538.9263,521.0089,2026.6014,892.8679,0.9910
2017-09-26T00:00:00.0/2017-09-27T00:00:00.0,7129.3169,4625.5542,2944.1770,1681.3770,5430.3960,1200.7155,103.9065,1113.0044,190.6355,0.9868
2017-09-27T00:00:00.0/2017-09-28T00:00:00.0,7056.0830,4447.9360,2512.5088,1935.4270,4602.8203,1366.0437,67.0159,1310.4054,126.0840,0.9785
2017-09-28T00:00:00.0/2017-09-29T00:00:00.0,6982.8276,4820.0444,3477.5017,1342.5426,6512.8604,2444.7068,581.9042,1867.2307,1150.5115,0.9806
2017-09-29T00:00:00.0/2017-09-30T00:00:00.0,6909.5576,4956.8237,3839.6565,1117.1674,7457.1094,2137.7788,371.4435,1766.7185,765.9915,0.9826
2017-09-30T00:00:00.0/2017-10-01T00:00:00.0,6836.2695,4857.7769,3647.6799,1210.0972,7166.6616,3826.3098,1759.5255,2066.7844,3193.9924,0.9847
2017-10-01T00:00:00.0/2017-10-02T00:00:00.0,6763.0625,4522.5132,3007.2556,1515.2574,5863.2852,3395.9548,1337.8679,2058.0869,2514.0344,0.9854
2017-10-02T00:00:00.0/2017-10-03T00:00:00.0,6689.9517,4630.2881,3330.3608,1299.9271,6536.0000,4371.7417,3243.3970,1128.3611,6238.4717,0.9861
2017-10-03T00:00:00.0/2017-10-04T00:00:00.0,6616.8906,4658.4644,3484.8550,1173.6094,7023.3804,4411.3047,3365.2439,1046.0767,6607.9155,0.9764
2017-10-04T00:00:00.0/2017-10-05T00:00:00.0,6543.9292,4687.6841,3702.6521,985.0320,7671.5034,3339.5684,2288.0537,1057.5039,4604.6729,0.9875
2017-10-05T00:00:00.0/2017-10-06T00:00:00.0,6471.0576,4537.0137,3468.2559,1068.7578,7202.1392,3983.5637,2366.2261,1617.3379,4764.7432,0.9854
2017-10-06T00:00:00.0/2017-10-07T00:00:00.0,6398.3730,4432.0552,3368.2646,1063.7904,6962.2505,1865.3623,648.9327,1216.4988,1334.7449,0.9882
2017-10-07T00:00:00.0/2017-10-08T00:00:00.0,6325.8516,4473.2129,3578.2817,894.9311,7390.3442,978.6662,62.0437,936.6771,129.2486,0.9792
2017-10-08T00:00:00.0/2017-10-09T00:00:00.0,6253.5630,4446.1753,3414.0371,1032.1379,7140.1636,3357.3796,1972.1530,1389.4244,3807.5762,0.9806
2017-10-09T00:00:00.0/2017-10-10T00:00:00.0,6181.4478,4351.8496,3369.4072,982.4422,7237.2798,3931.9844,2779.4734,1152.5120,5907.0376,0.9812
2017-10-10T00:00:00.0/2017-10-11T00:00:00.0,6109.5420,4344.0933,3449.5925,894.5007,7398.7769,3056.6018,1637.4436,1419.5139,3603.8870,0.9826
2017-10-11T00:00:00.0/2017-10-12T00:00:00.0,6037.9233,4310.4678,3468.0071,842.4609,7542.5093,3967.7715,2903.0488,1064.7250,6194.9697,0.9833
2017-10-12T00:00:00.0/2017-10-13T00:00:00.0,5966.6226,4244.5181,3380.3516,864.1667,7492.6465,3955.5996,3043.2441,912.3553,6452.9097,0.9840
2017-10-13T00:00:00.0/2017-10-14T00:00:00.0,5895.5938,4051.2043,2938.5764,1112.6279,6418.3599,3481.9397,1983.2706,1498.6691,4515.5186,0.9847
2017-10-14T00:00:00.0/2017-10-15T00:00:00.0,5824.8682,4127.9243,3289.3516,838.5727,7290.4805,3459.5999,1815.7238,1643.9270,3900.3240,0.9833
2017-10-15T00:00:00.0/2017-10-16T00:00:00.0,5754.5234,4053.5361,3268.4399,785.0962,7364.4839,3595.4277,2349.9324,1245.4956,5018.5947,0.9854
2017-10-16T00:00:00.0/2017-10-17T00:00:00.0,5684.5991,3921.3181,2919.1580,1002.1602,6516.6694,3739.4368,2837.2974,902.1393,6301.3652,0.9868
2017-10-17T00:00:00.0/2017-10-18T00:00:00.0,5615.0083,3961.0815,3090.5393,870.5422,7013.7559,3754.7729,2943.1292,811.6980,6484.8989,0.9785
2017-10-18T00:00:00.0/2017-10-19T00:00:00.0,5545.8843,3894.5190,2995.9480,898.5709,6768.0977,3268.4150,1666.8884,1601.5563,3719.3164,0.9792
2017-10-19T00:00:00.0/2017-10-20T00:00:00.0,5477.2534,3685.0283,2504.8010,1180.2274,5667.1230,3300.4658,1966.8667,1333.6061,4367.9595,0.9799
2017-10-20T00:00:00.0/2017-10-21T00:00:00.0,5409.0630,3871.8335,3073.2051,798.6284,7213.5259,3591.6831,2804.7756,787.3162,6236.6191,0.9806
2017-10-21T00:00:00.0/2017-10-22T00:00:00.0,5341.3477,3761.1753,2952.2410,808.9343,6825.9976,3500.4180,2607.0330,893.3854,5749.9233,0.9819
