lat,lng
44.36466633,23.82241315
44.36455089,23.82241549
44.3644286,23.82239444
44.36429179,23.82234179
44.36415778,23.82228513
44.36406872,23.82223951
44.36404341,23.82235213
44.36347988,23.82192451
44.36327149,23.82175054
44.36294763,23.82154847
44.36269437,23.82143842
44.36269967,23.82194486
44.36274636,23.82294632
44.36281896,23.8248742
44.36276513,23.82576143
44.36280718,23.82595692
44.3628425,23.82615205
44.36286278,23.82622897
44.36287955,23.82625719
44.36291113,23.82629343
44.36300632,23.82639917
44.36317136,23.82654278
44.36326395,23.82661032
44.36340231,23.82671858
44.36353796,23.82685694
44.36356347,23.8269576
44.36362967,23.8275363
44.36295017,23.82773783
44.36240421,23.82792233
44.36221071,23.82799139
44.36216846,23.82794767
44.36207706,23.82790495
44.36195323,23.82781831
44.36186966,23.82782
44.36169852,23.82771348
44.36134559,23.82751984
44.36100769,23.82771421
44.3606617,23.82788669
44.36031571,23.82805916
44.36000868,23.82821704
44.35988798,23.82829978
44.35971116,23.82836474
44.359598,23.82836703
44.3593945,23.82825635
44.35926225,23.82807248
44.35909126,23.82764735
44.3587485,23.82693441
44.35820186,23.82567056
44.35775304,23.82440409
44.35742131,23.82310635
44.35713722,23.8219776
44.35706148,23.82163692
44.35706109,23.82159972
44.35362448,23.82090273
44.35315792,23.82080812
44.35268516,23.82071871
44.35235916,23.82065251
44.35214236,23.82060993
44.35199957,23.82057834
44.35189294,23.82055663
44.35169207,23.82051572
44.35155193,23.82049498
44.35150978,23.82048104
44.35141344,23.82046919
44.35136722,23.82045192
44.35132982,23.82044279
44.35122487,23.8204211
44.35108337,23.82039185
44.35102955,23.82038072
44.35100699,23.82038319
44.3509724,23.82037638
44.35094491,23.82037089
44.35079694,23.82034131
44.35070068,23.82032208
44.35071531,23.82039492
44.3507605,23.82067352
44.35081889,23.82101657
44.35103785,23.82222078
44.35152626,23.82491913
44.35156035,23.82512777
44.35156219,23.8253043
44.35154505,23.82547037
44.35148709,23.82577047
44.35134216,23.8263058
44.35059363,23.82682112
44.34989534,23.82729023
44.34892856,23.82793839
44.34867117,23.82812311
44.34817913,23.8284937
44.34721832,23.82914175
44.34437681,23.83099254
44.34435195,23.83100849
44.3443873,23.83118825
44.34441364,23.83139426
44.3444346,23.83156308
44.34446112,23.83183605
44.34446499,23.8322093
44.34446889,23.83258466
44.34454286,23.83316697
44.34459673,23.83352851
44.34470931,23.83425361
44.34482183,23.83520051
44.34487602,23.83581683
44.34490664,23.83619143
44.34472569,23.83619507
44.34456661,23.83616409
44.34434991,23.83616844
44.34385658,23.83634136
44.34357449,23.83662296
44.34327571,23.83683247
44.34305729,23.83693421
44.34289356,23.83701747
44.34261559,23.83727392
44.34241978,23.83748377
44.34222325,23.83770768
44.34205004,23.83785288
44.34160108,23.83775116
44.34065162,23.83760071
44.34052321,23.83764411
44.3407073,23.83792078
44.34087296,23.83821738
44.34090753,23.83841547
44.34109526,23.83866979
44.34135792,23.83891214
44.34153267,23.83904787
44.34151057,23.83930911
44.34150735,23.83934717
44.3413654,23.84089413
44.34112069,23.84350401
44.34100046,23.84484325
44.34101084,23.84585453
44.34106315,23.84651775
44.33883958,23.84836804
44.33864253,23.84845341
44.33832505,23.84749508
44.33760201,23.84775645
44.33691978,23.84798885
44.33672458,23.84805186
44.33672474,23.84806764
44.33675519,23.84832966
44.33681525,23.84902865
44.33689884,23.84983377
44.33694488,23.85002514
44.33708624,23.8505468
44.33746256,23.85201233
44.33726427,23.85215124
44.33722518,23.85254141
44.33711068,23.85254368
44.33601537,23.85260581
44.33401307,23.85264545
44.33359312,23.85262206
44.33330033,23.85260719
44.33306427,23.85261187
44.33300201,23.85299755
44.3329052,23.85349644
44.33283245,23.85373792
44.33269871,23.85394679
44.33245825,23.85415778
44.33211077,23.8544215
44.33157891,23.85484292
44.33091238,23.85532446
44.33054282,23.85559256
44.33034295,23.85566767
44.3301688,23.85567111
44.32990396,23.85567633
44.3295448,23.85568342
44.32911441,23.8556511
44.32846287,23.8556154
44.32822759,23.8556095
44.32819422,23.85561292
44.32815561,23.85562505
44.32795613,23.85556467
44.32734295,23.85551737
44.32711687,23.85549103
44.32681497,23.85546288
44.32658875,23.85542334
44.32631511,23.85537923
44.32619837,23.85539034
44.32599795,23.8554031
44.32569941,23.85539469
44.32545675,23.85539701
44.3253193,23.85537698
44.32513995,23.85532211
44.32494889,23.85528232
44.32472894,23.85520006
44.32461589,23.85516277
44.32446562,23.85513218
44.32432646,23.85504885
44.32425782,23.85502314
44.32421202,23.85502675
44.32414735,23.85508541
44.32381023,23.85507678
44.32287564,23.85510008
44.32282445,23.8550848
44.32282871,23.85550295
44.32279409,23.8559657
44.32275703,23.85648644
44.32267188,23.85720357
44.32256044,23.85938925
44.32251745,23.86333934
44.32262532,23.86476044
44.3228599,23.86635039
44.32267708,23.8674092
44.32263447,23.86818487
44.32262151,23.86834615
44.32250831,23.87021321
44.3224432,23.87232143
44.32236661,23.87486408
44.32234964,23.87555671
44.32163886,23.87532793
44.32127813,23.88170692
44.32006332,23.88173035
44.32029608,23.89362029
44.32128235,23.89524936
44.32380989,23.89096497
44.32499961,23.891474
44.32355519,23.89421342
44.32430635,23.895113
44.32234475,23.89746935
44.3226784,23.89872985
44.31944398,23.90566136
44.31506737,23.9036899
44.31463655,23.90329545
44.3141091,23.90300693
44.31380595,23.90287739
44.31352072,23.90267451
44.31270996,23.88982398
44.31255121,23.88731055
44.31225009,23.88160855
44.31195063,23.87362231
44.3119417,23.87273113
44.31199207,23.87150955
44.31206711,23.87049577
44.3121176,23.86986546
44.31216696,23.86911615
44.3121817,23.86879052
44.31217947,23.86856873
44.31217501,23.86809558
44.31211577,23.86768845
44.3120676,23.86726048
44.31204387,23.86681722
44.31205887,23.86626946
44.31214562,23.86581548
44.3123398,23.8649515
44.31253422,23.86411209
44.31263913,23.86369178
44.312751,23.86309522
44.31277449,23.86259193
44.31280642,23.86120288
44.31279185,23.85976424
44.31266689,23.85810226
44.31270579,23.85546635
44.31274088,23.85476775
44.31272333,23.85304474
44.31272877,23.85005457
44.31276358,23.84572793
44.31287861,23.84308149
44.3119462,23.84402732
44.31047336,23.84545311
44.30915324,23.84679888
44.3073973,23.84878098
44.30591985,23.85031315
44.30257573,23.85366364
44.3016246,23.85461061
44.30170439,23.85481014
44.30120406,23.85530731
44.30107478,23.85515516
44.30020716,23.85625119
44.29880698,23.85771609
44.29815513,23.85848461
44.29762897,23.85905802
44.295141,23.86160522
44.29492653,23.86106737
44.29516869,23.86033592
44.2953674,23.85979489
44.29551994,23.85917578
44.29572838,23.85855794
44.2960587,23.8579421
44.29654108,23.85738577
44.29545777,23.85490595
44.29481086,23.85343472
44.2933651,23.85021015
44.29289914,23.84898787
44.2922415,23.84762548
44.29209948,23.84734728
44.29344492,23.84467697
44.2955443,23.84049956
44.2968149,23.83792747
44.2966791,23.83777354
44.29575562,23.83700926
44.29519868,23.83647481
44.29482889,23.8361881
44.29465848,23.83619152
44.29450209,23.83611726
44.29437067,23.83594961
44.29419545,23.83571221
44.29383144,23.83547798
44.29403221,23.83488849
44.29408481,23.83391996
44.29415633,23.8333846
44.29427907,23.83242094
44.29444783,23.83162888
44.29475506,23.83053826
44.29484117,23.82937265
44.29497677,23.82823581
44.29521074,23.82713407
44.29542208,23.82647651
44.29562059,23.8256369
44.29572772,23.82440412
44.2958369,23.8233688
44.29535581,23.82322365
44.29456574,23.82302933
44.29317904,23.8227091
44.29204033,23.82234886
44.2916202,23.82223239
44.29075458,23.82206487
44.2888529,23.82151162
44.28759627,23.82105918
44.2867221,23.82064229
44.28522674,23.81959216
44.28453798,23.81908031
44.28419644,23.81877563
44.28385402,23.81847245
44.28336394,23.81810212
44.28309222,23.81786507
44.28296166,23.81775573
44.28277285,23.81759219
44.28263024,23.81748885
44.28250661,23.81737905
44.28232894,23.81723972
44.28205463,23.81701383
44.28184152,23.81684432
44.28160616,23.81665043
44.28160663,23.81669504
44.28154413,23.81775699
44.28147041,23.81863044
44.2813889,23.81933486
44.2813925,23.81967818
44.28131714,23.82042239
44.28127114,23.82101461
44.28129688,23.8213469
44.2811546,23.82285283
44.28085787,23.82626334
44.28070835,23.82790141
44.28065247,23.82838909
44.28065465,23.82859837
44.28071986,23.82954594
44.28076515,23.83060895
44.28070083,23.83062324
44.28056173,23.83066721
44.2804564,23.83071791
44.28033165,23.83080498
44.28022676,23.8308678
44.2801287,23.83088956
44.27998043,23.83086616
44.27983383,23.83086912
44.27955656,23.83091608
44.27926539,23.83098666
44.27919273,23.83099795
44.27906172,23.83100876
44.27899462,23.83101011
44.27891486,23.83101923
44.27878627,23.83106108
44.2785093,23.83115002
44.27829727,23.8312078
44.27717502,23.83151475
44.27701975,23.83154736
44.27641875,23.83173281
44.27603236,23.83183885
44.27601855,23.83136259
44.27602352,23.83113674
44.2760349,23.83080566
44.27606477,23.83066808
44.27609104,23.83052683
44.27610306,23.83047927
44.27607992,23.83031784
44.27607158,23.8295169
44.27606301,23.8286937
44.27600549,23.82833036
44.27596652,23.82817007
44.27588744,23.82800479
44.27584835,23.82793716
44.27584728,23.82783457
44.27583609,23.82775831
44.27575116,23.82760428
44.27562427,23.82755019
44.27557362,23.82749491
44.27549087,23.82731693
44.2754177,23.82731841
44.27539375,23.82742778
44.27537057,23.8274933
44.27532607,23.82751634
44.27526434,23.82749707
44.27514093,23.82743383
44.27508579,23.82736066
44.27501362,23.82728906
44.27494135,23.82729052
44.27487226,23.82729191
44.27473285,23.82729473
44.27446751,23.8272623
44.27374537,23.82715158
44.27211582,23.82745606
44.27159489,23.82732119
44.27120888,23.82732899
44.27108281,23.827209
44.27084512,23.82685906
44.27061919,23.8266392
44.27040824,23.82657425
44.27027856,23.82645889
44.27011981,23.82639139
44.2700737,23.82643553
44.27002714,23.82643648
44.26995519,23.82643793
44.26992787,23.82638937
44.26984682,23.82632749
44.26960057,23.82625859
44.2694299,23.82626204
44.26942869,23.82614582
44.26944383,23.82561163
44.26945128,23.82529776
44.26944604,23.82479537
44.26941806,23.82472216
44.26936141,23.82464754
44.26928853,23.82457677
44.26910917,23.8245485
44.26821269,23.82446404
44.26808189,23.82430247
44.27063804,23.82064852
44.27073607,23.82050483
44.27122961,23.81975115
44.2707767,23.81914174
44.27124165,23.81834859
44.27152912,23.81773989
44.2716456,23.81754146
44.27171636,23.81737246
44.2716725,23.81723944
44.27151664,23.8166661
44.27134988,23.81612324
44.27161902,23.81573744
44.27217351,23.81488402
44.27230242,23.81466738
44.27202005,23.81400462
44.27235352,23.81373316
44.27252055,23.8133266
44.27263934,23.81322279
44.27273966,23.81314553
44.27297841,23.81303445
44.27311143,23.81296193
44.2733425,23.81330201
44.27360968,23.81367453
44.27368968,23.81358444
44.27389008,23.81327859
44.2741611,23.81361917
44.27421503,23.81355098
44.27427358,23.81345943
44.27451184,23.8130921
44.27464458,23.81328683
44.27478416,23.81306871
44.27501287,23.81338863
44.27538664,23.81383857
44.2762663,23.81259326
44.27866485,23.80939386
44.2792412,23.80859499
44.28032599,23.8071839
44.28103366,23.8062235
44.2814266,23.80568977
44.28176903,23.80527897
44.28147245,23.80285681
44.28152018,23.80081812
44.28146774,23.80024313
44.28131895,23.79924738
44.28141119,23.7991616
44.28163689,23.7989559
44.28282829,23.79799486
44.28334798,23.79746344
44.28516937,23.79617601
44.28633113,23.79525514
44.28779009,23.79425661
44.28819641,23.79392354
44.28991655,23.79259428
44.29136237,23.7915179
44.29283769,23.79061314
44.29462409,23.78950907
44.29442872,23.78913204
44.29043744,23.78257128
44.29008723,23.78296547
44.28992822,23.78271692
44.28965637,23.78223061
44.28936815,23.78246706
44.28929291,23.78231329
44.28890473,23.7826619
44.28862462,23.78286683
44.28824806,23.78316381
44.28770913,23.78340735
44.28740862,23.78356119
44.28729814,23.78350613
44.28729562,23.78327306
44.28723417,23.78327435
44.28651333,23.78322509
44.28609813,23.78292209
44.28581946,23.78258628
44.28540082,23.78206452
44.28510549,23.78180716
44.28496786,23.78181005
44.2849051,23.78192866
44.2846558,23.78218136
44.28449273,23.78233862
44.28430153,23.78240472
44.28410557,23.78232859
44.28391484,23.78221106
44.28351174,23.78202985
44.28324759,23.78189811
44.2830401,23.78180493
44.28283631,23.7818092
44.2826986,23.78181209
44.28255211,23.78186717
44.28243413,23.78196716
44.28231965,23.78198744
44.28231948,23.78197155
44.28235905,23.78139682
44.28270893,23.78089674
44.28290769,23.78059953
44.28285947,23.78051719
44.28285714,23.78030296
44.28295597,23.77950276
44.2829903,23.77920129
44.28316666,23.77915349
44.28342646,23.77909623
44.2837126,23.77909021
44.28371068,23.77891331
44.28370874,23.77873503
44.28376306,23.77873389
44.28427206,23.77876115
44.28433938,23.77873936
44.28441249,23.7787296
44.28450515,23.77874331
44.28453053,23.77874278
44.28470724,23.77873906
44.28485283,23.7786176
44.28501662,23.77861415
44.28523157,23.77832443
44.28548518,23.77803806
44.28565999,23.77783223
44.28585697,23.77789735
44.28607057,23.77795581
44.28639299,23.77800731
44.28663409,23.77807714
44.28742262,23.778457
44.28834817,23.77882886
44.2892609,23.77924362
44.28958226,23.7793621
44.28977628,23.77944642
44.28995822,23.77949519
44.29011784,23.77968972
44.29020919,23.77980732
44.29019376,23.77996994
44.29016698,23.78033115
44.29015436,23.78054897
44.29019623,23.78056965
44.29042214,23.78075348
44.29046669,23.78079278
44.29079691,23.78102355
44.29088277,23.78109672
44.2912065,23.78134442
44.29133167,23.78146397
44.29160683,23.78170916
44.29168115,23.78178189
44.2916274,23.78187738
44.29151277,23.78207654
44.29134767,23.78243225
44.29183529,23.78305988
44.29276622,23.78426114
44.29370928,23.78552175
44.29375679,23.78544711
44.29384191,23.78557205
44.29391976,23.78544385
44.29434393,23.78604212
44.2946159,23.78643762
44.29463626,23.78643719
44.29465328,23.78643684
44.29466475,23.78640741
44.29468097,23.78639247
44.29470258,23.78639202
44.29470295,23.78642668
44.29471252,23.78646387
44.29471264,23.78647481
44.29469496,23.78647518
44.29468511,23.78647539
44.29466927,23.78648759
44.29464615,23.78652272
44.29462312,23.78656554
44.29458378,23.78656636
44.29443143,23.78680198
44.29443276,23.78692531
44.29433625,23.78704885
44.29425032,23.78717217
44.29413632,23.78738998
44.29409119,23.78755792
44.29423695,23.78773252
44.29427868,23.78773165
44.29436888,23.78776852
44.29446717,23.78785101
44.2946009,23.78803274
44.29465351,23.78797776
44.29479648,23.78790916
44.29505759,23.78765436
44.29510481,23.78761849
44.2951579,23.78774646
44.29527592,23.78774399
44.2953932,23.78767225
44.29572298,23.787474
44.29578477,23.78747175
44.2959122,23.78776556
44.2961059,23.78815122
44.29624821,23.78805988
44.29671964,23.78777634
44.29700594,23.78769226
44.29741642,23.78754105
44.29768363,23.78746493
44.29824002,23.78733347
44.29841511,23.78728763
44.2985781,23.78728423
44.29875615,23.78728051
44.29874272,23.78726903
44.29812478,23.78663686
44.29750833,23.78594699
44.29601997,23.78441046
44.2951784,23.78352583
44.29415548,23.78220376
44.29321373,23.78098917
44.29258663,23.78017321
44.29253965,23.77991115
44.29239163,23.77911583
44.29263313,23.77894761
44.2933463,23.77841752
44.29371548,23.77821897
44.29390379,23.77826921
44.29409973,23.77878888
44.29420869,23.77900032
44.29438819,23.77912064
44.29446676,23.77911899
44.29461602,23.77905739
44.29471952,23.77901624
44.29481617,23.77908102
44.29504646,23.77931995
44.29533354,23.77963905
44.2955169,23.77987688
44.29564506,23.77991447
44.29578525,23.77986335
44.29599438,23.77974976
44.2961584,23.77953326
44.29644051,23.77903779
44.29671348,23.77856856
44.29692001,23.77803781
44.29725135,23.77725771
44.29734422,23.77688121
44.29758098,23.77634007
44.29787902,23.77579454
44.29804712,23.77559494
44.29833034,23.77532493
44.29870846,23.77489737
44.29897318,23.77467308
44.29915704,23.77448964
44.29936634,23.77434879
44.29957706,23.77412408
44.2997693,23.77388699
44.29972582,23.77381327
44.29725921,23.77237232
44.29519269,23.77130942
44.29358858,23.77044677
44.29345385,23.77036729
44.29311629,23.77026482
44.2929402,23.77019717
44.29287547,23.77019854
44.29270016,23.77020226
44.29259653,23.77009927
44.29239684,23.76983222
44.29197927,23.76930219
44.29179238,23.76894777
44.29179029,23.76875668
44.29178695,23.76845147
44.29187135,23.76800596
44.29143637,23.7677347
44.29146067,23.76753366
44.2915127,23.76739039
44.29158501,23.76700144
44.29169243,23.76648604
44.29173853,23.76633596
44.29139802,23.76601583
44.29055713,23.76520872
44.29043067,23.76500717
44.29031208,23.76473577
44.29016627,23.76434242
44.28995703,23.76383028
44.28986429,23.76356477
44.28970613,23.76285795
44.28965796,23.76264046
44.28965556,23.76242199
44.28949551,23.7621386
44.28922388,23.76181662
44.28898319,23.76147527
44.28878874,23.76115167
44.28863291,23.76080145
44.28824066,23.75985414
44.28757578,23.7597167
44.28718369,23.76002401
44.28623716,23.76163622
44.28579703,23.76118335
44.28497695,23.76039621
44.28416404,23.75961758
44.28342571,23.75882976
44.28493494,23.75724404
44.28700052,23.75467842
44.28827293,23.75252629
44.28893132,23.75123265
44.28947867,23.7502841
44.2900798,23.74974565
44.29055222,23.74943844
44.29124121,23.74942359
44.2919466,23.74940839
44.29416947,23.74862928
44.2959298,23.74813951
44.29769907,23.7474738
44.29982285,23.74742795
44.3010129,23.74677468
44.30220075,23.74592418
44.30426462,23.7443906
44.30626545,23.74096995
44.31105977,23.73625367
44.31400028,23.73374354
44.31604115,23.73011802
44.3176777,23.72585352
44.319032,23.72285816
44.31942888,23.71977634
44.32025969,23.71486242
44.32122785,23.71241413
44.32259161,23.71001123
44.32355742,23.7094859
44.32515421,23.7086425
44.32676094,23.7079645
44.32725672,23.70795345
44.32738552,23.7080068
44.32764083,23.70811255
44.3285369,23.70846179
44.32908203,23.70901576
44.33071575,23.71130547
44.33190484,23.71197484
44.33332483,23.71231637
44.33541465,23.71332582
44.33631618,23.71373627
44.33799654,23.71397952
44.33956628,23.71439309
44.34044071,23.71468679
44.3418095,23.71526112
44.34270696,23.71524123
44.34379601,23.71496685
44.34531056,23.71462299
44.34686289,23.71389775
44.34845665,23.71386238
44.34920235,23.71384583
44.35060867,23.71420327
44.35164305,23.71483027
44.35233645,23.71538498
44.35369878,23.71650499
44.35442959,23.71682022
44.35513512,23.71697042
44.35608379,23.71702435
44.35784833,23.71592253
44.35903399,23.71408539
44.3615289,23.71119663
44.36183392,23.71162805
44.36221105,23.71211763
44.36288529,23.71359655
44.36357493,23.71517476
44.36421895,23.71651498
44.36506456,23.71799022
44.36551672,23.71879692
44.3660258,23.71958245
44.36633079,23.72001395
44.36679292,23.72044198
44.36725596,23.72094968
44.36763486,23.72159869
44.36775729,23.72231313
44.36778152,23.72318909
44.3677089,23.72434608
44.36753581,23.72546543
44.36741919,23.72652378
44.36698128,23.72697166
44.36660524,23.72783649
44.36634506,23.7288382
44.36645473,23.72969236
44.36664943,23.73048489
44.36665976,23.73140099
44.36684174,23.73233325
44.36699379,23.73314666
44.36734741,23.73409509
44.36778719,23.7350815
44.36818119,23.73580996
44.36862095,23.73679641
44.36893972,23.73718787
44.36935758,23.73749749
44.36980425,23.73782641
44.37010738,23.73809871
44.37035471,23.73849175
44.37052949,23.73878676
44.37119446,23.73946954
44.37161455,23.73997836
44.37180116,23.74005398
44.3723159,23.74008263
44.37280386,23.74027123
44.37317886,23.74058183
