Observation period,TOA,Clear sky GHI,Clear sky BHI,Clear sky DHI,Clear sky BNI,GHI,BHI,DHI,BNI,Reliability
2015-05-11T00:00:00.0/2015-05-12T00:00:00.0,10583.8770,7957.8887,6632.8647,1325.0244,10733.0078,4050.1206,1396.0801,2657.1951,2300.6511,0.9792
2015-05-12T00:00:00.0/2015-05-13T00:00:00.0,10631.8887,8016.8120,6578.1357,1438.6761,10566.9375,7688.8291,6304.9482,1383.9316,9863.8965,0.9875
2015-05-13T00:00:00.0/2015-05-14T00:00:00.0,10678.8672,7824.2710,5912.0098,1912.2612,9371.3535,5334.8101,2007.6904,3328.1907,2997.3889,0.9854
2015-05-14T00:00:00.0/2015-05-15T00:00:00.0,10724.7725,7386.8936,4836.9839,2549.9094,7391.9902,3746.3708,803.2548,2944.6006,1523.9718,0.9875
2015-05-15T00:00:00.0/2015-05-16T00:00:00.0,10769.6504,8332.1348,7066.8164,1265.3187,11355.2051,7520.2456,4877.3076,2642.9717,7547.2456,0.9715
2015-05-16T00:00:00.0/2015-05-17T00:00:00.0,10813.4209,8119.8931,6400.1821,1719.7109,10102.3271,6713.5015,3430.9766,3282.5247,5654.4219,0.9854
2015-05-17T00:00:00.0/2015-05-18T00:00:00.0,10856.1338,7972.1533,6115.3320,1856.8212,9495.1934,4760.4521,1600.9473,3160.5027,2499.4045,0.9847
2015-05-18T00:00:00.0/2015-05-19T00:00:00.0,10897.7246,8267.9414,7049.7881,1218.1531,11247.6641,7444.1064,5598.3042,1853.2319,8330.5039,0.9944
2015-05-19T00:00:00.0/2015-05-20T00:00:00.0,10938.2012,8082.7261,6388.5903,1694.1353,9901.9014,7717.8296,6173.5757,1544.2643,9410.6709,0.9937
2015-05-20T00:00:00.0/2015-05-21T00:00:00.0,10977.5869,8116.3770,6742.3315,1374.0457,10599.5898,7266.5239,5285.0098,1981.7418,7958.0073,0.9924
2015-05-21T00:00:00.0/2015-05-22T00:00:00.0,11015.8105,8179.8818,6645.6206,1534.2610,10406.1572,7498.2310,5820.7310,1677.7947,8296.1904,0.9917
2015-05-22T00:00:00.0/2015-05-23T00:00:00.0,11052.9199,8260.0439,6894.2866,1365.7568,10794.4795,7454.7549,5194.3926,2260.6292,7271.0532,0.9910
2015-05-23T00:00:00.0/2015-05-24T00:00:00.0,11088.8496,8109.6494,6401.1958,1708.4535,9843.7549,6316.3994,4264.1997,2063.9519,5440.9219,0.9896
2015-05-24T00:00:00.0/2015-05-25T00:00:00.0,11123.6143,7873.7622,5625.2930,2248.4692,8441.1875,6780.7085,4102.8726,2678.5151,5627.2070,0.9882
2015-05-25T00:00:00.0/2015-05-26T00:00:00.0,11157.2031,8028.3350,6046.2964,1982.0383,9196.6953,6848.4609,3871.0171,2978.9663,5645.9814,0.9764
2015-05-26T00:00:00.0/2015-05-27T00:00:00.0,11189.5820,7754.2373,5146.1382,2608.0989,7656.8228,5235.6963,2109.1907,3130.1008,3039.3582,0.9889
2015-05-27T00:00:00.0/2015-05-28T00:00:00.0,11220.7998,8509.2061,7538.0381,971.1683,12032.1465,4296.0996,1117.5396,3178.5864,1963.0541,0.9847
2015-05-28T00:00:00.0/2015-05-29T00:00:00.0,11250.8154,8474.9189,7107.4312,1367.4875,11158.6416,4314.9482,978.6984,3336.8904,1499.7747,0.9833
2015-05-29T00:00:00.0/2015-05-30T00:00:00.0,11279.6211,8741.7344,7646.8179,1094.9161,12021.8877,7695.7158,5735.3672,1960.8770,9022.2041,0.9868
2015-05-30T00:00:00.0/2015-05-31T00:00:00.0,11307.2080,8577.2764,7210.4185,1366.8574,11326.3184,8255.3877,6881.4102,1374.0013,10458.7520,0.9861
2015-05-31T00:00:00.0/2015-06-01T00:00:00.0,11333.5479,8197.5840,6207.4473,1990.1361,9384.5557,7582.4165,5535.1938,2047.2831,8094.3125,0.9799
2015-06-01T00:00:00.0/2015-06-02T00:00:00.0,11358.6865,8282.4893,6517.4121,1765.0775,9909.8838,7632.9673,5529.7051,2103.3247,8057.5850,0.9854
2015-06-02T00:00:00.0/2015-06-03T00:00:00.0,11382.5811,8280.6445,6378.4600,1902.1848,9808.0459,7196.0342,4965.2979,2230.7832,7342.4126,0.9951
2015-06-03T00:00:00.0/2015-06-04T00:00:00.0,11405.2109,8406.2090,6851.8892,1554.3196,10613.9756,7930.4478,6423.0698,1507.4930,9523.2549,0.9951
2015-06-04T00:00:00.0/2015-06-05T00:00:00.0,11426.6123,8074.8477,5736.8809,2337.9666,8528.3242,4808.7236,2059.8359,2750.4634,3582.8167,0.9944
2015-06-05T00:00:00.0/2015-06-06T00:00:00.0,11446.7080,8943.9346,7940.5444,1003.3903,12579.1162,8369.2988,7061.9116,1315.7023,10340.7100,0.9944
2015-06-06T00:00:00.0/2015-06-07T00:00:00.0,11465.5977,8930.7734,7859.7837,1070.9894,12446.5596,8673.6543,7383.3276,1290.3925,11334.3994,0.9937
2015-06-07T00:00:00.0/2015-06-08T00:00:00.0,11483.1953,8895.9600,7866.9795,1028.9803,12497.0781,8636.0889,7356.0078,1280.0813,11355.3955,0.9937
2015-06-08T00:00:00.0/2015-06-09T00:00:00.0,11499.5088,8912.0312,7932.6851,979.3464,12614.4434,8662.9531,7407.3574,1255.5958,11481.6270,0.9937
2015-06-09T00:00:00.0/2015-06-10T00:00:00.0,11514.5566,8560.5664,7248.9556,1311.6112,11273.8857,7871.2197,5693.6357,2177.5837,8262.9746,0.9924
2015-06-10T00:00:00.0/2015-06-11T00:00:00.0,11528.3232,8410.2764,6708.0889,1702.1871,10302.4619,6456.4873,3434.3208,3022.2534,5699.6357,0.9826
2015-06-11T00:00:00.0/2015-06-12T00:00:00.0,11540.7881,8414.9883,6538.8823,1876.1063,9969.6055,7408.1353,4591.2559,2816.8794,6630.1572,0.9917
2015-06-12T00:00:00.0/2015-06-13T00:00:00.0,11551.9736,8673.6738,7220.2109,1453.4624,11084.1875,8242.8896,6771.6504,1471.4008,10015.9375,0.9910
2015-06-13T00:00:00.0/2015-06-14T00:00:00.0,11561.8711,8390.2041,6474.1191,1916.0854,9815.2100,6642.5098,4937.7651,1704.7701,6898.1641,0.9896
2015-06-14T00:00:00.0/2015-06-15T00:00:00.0,11570.4414,8014.1641,5473.0986,2541.0657,8146.5210,6663.3267,3156.5527,3506.8093,4714.9219,0.9896
2015-06-15T00:00:00.0/2015-06-16T00:00:00.0,11577.7402,7864.1177,5177.5420,2686.5759,7363.4424,4185.3569,1186.6302,2998.9524,1602.4708,0.9889
2015-06-16T00:00:00.0/2015-06-17T00:00:00.0,11583.7109,7904.9346,5189.1396,2715.7949,7534.5068,2815.9517,399.3186,2419.8303,514.9055,0.9889
2015-06-17T00:00:00.0/2015-06-18T00:00:00.0,11588.4033,8511.0342,6822.5293,1688.5049,10447.9658,3408.4583,568.6488,2855.8669,874.4896,0.9882
2015-06-18T00:00:00.0/2015-06-19T00:00:00.0,11591.7715,8680.6445,7095.2974,1585.3472,10892.6250,8104.0205,5958.4907,2145.5300,9228.9834,0.9924
2015-06-19T00:00:00.0/2015-06-20T00:00:00.0,11593.8301,8725.0449,7256.5708,1468.4740,11305.2148,7826.0015,5626.9370,2206.0615,8066.7837,0.9819
2015-06-20T00:00:00.0/2015-06-21T00:00:00.0,11594.6094,8509.5791,6838.0454,1671.5339,10432.4404,4495.3711,1445.6521,3054.8696,2165.9631,0.9875
2015-06-21T00:00:00.0/2015-06-22T00:00:00.0,11594.0410,8566.9482,6779.0669,1787.8813,10291.5732,6616.8984,3447.6616,3169.3909,4549.4458,0.9882
2015-06-22T00:00:00.0/2015-06-23T00:00:00.0,11592.2002,8554.4883,6569.0537,1985.4353,9952.2139,7905.2427,5451.5298,2453.7563,8034.3984,0.9882
2015-06-23T00:00:00.0/2015-06-24T00:00:00.0,11589.0566,8814.7715,7624.3379,1190.4337,11848.2139,8326.4785,6537.8945,1788.5836,9530.7305,0.9882
2015-06-24T00:00:00.0/2015-06-25T00:00:00.0,11584.6123,8330.2295,6223.7739,2106.4556,9295.2725,7450.1499,5100.1079,2350.0444,7034.8447,0.9778
2015-06-25T00:00:00.0/2015-06-26T00:00:00.0,11578.8486,8212.0781,5754.5229,2457.5547,8523.8125,4683.7583,1425.6536,3270.1184,1864.4551,0.9889
2015-06-26T00:00:00.0/2015-06-27T00:00:00.0,11571.8262,8262.7480,5915.5537,2347.1941,8752.7148,5060.7920,1595.6136,3466.0649,2293.9780,0.9889
2015-06-27T00:00:00.0/2015-06-28T00:00:00.0,11563.5107,8661.3486,7167.0386,1494.3097,11176.9473,8250.4336,6529.1646,1721.2701,10008.5078,0.9889
2015-06-28T00:00:00.0/2015-06-29T00:00:00.0,11553.8945,8646.8008,7290.5454,1356.2556,11311.8096,7557.9375,5004.8550,2563.2329,7654.4004,0.9896
2015-06-29T00:00:00.0/2015-06-30T00:00:00.0,11543.0205,8627.3135,7041.4863,1585.8268,10867.5557,7953.7109,5864.9395,2090.1099,8540.8779,0.9896
2015-06-30T00:00:00.0/2015-07-01T00:00:00.0,11530.8516,8317.3008,6220.0986,2097.2019,9386.2910,6616.6484,3189.3960,3436.3499,4228.4775,0.9903
2015-07-01T00:00:00.0/2015-07-02T00:00:00.0,11517.4336,8190.8311,5880.8384,2309.9927,8803.6064,5953.0117,2680.6733,3279.2061,3393.2622,0.9799
2015-07-02T00:00:00.0/2015-07-03T00:00:00.0,11502.7314,8587.5244,7068.1646,1519.3597,10783.8447,7586.2036,5193.1782,2399.0840,7364.9941,0.9806
2015-07-03T00:00:00.0/2015-07-04T00:00:00.0,11486.7422,8523.1523,7078.4839,1444.6685,10880.6572,7053.7822,4176.6055,2877.4790,5992.5278,0.9924
2015-07-04T00:00:00.0/2015-07-05T00:00:00.0,11469.5625,8573.9824,7251.0303,1322.9523,11276.1748,7856.6650,5937.6069,1921.1279,8788.4365,0.9965
2015-07-05T00:00:00.0/2015-07-06T00:00:00.0,11451.1064,8586.7598,7358.7954,1227.9647,11530.3525,8225.7910,6906.4004,1319.3903,10542.6318,0.9972
2015-07-06T00:00:00.0/2015-07-07T00:00:00.0,11431.3867,8380.0586,6713.6006,1666.4583,10263.3252,7990.7925,6466.3452,1524.4470,9879.5332,0.9944
2015-07-07T00:00:00.0/2015-07-08T00:00:00.0,11410.4873,7554.8477,4408.2900,3146.5576,6448.5244,6002.1914,2732.7668,3270.3752,4308.1089,0.9944
2015-07-08T00:00:00.0/2015-07-09T00:00:00.0,11388.3164,8171.5854,6233.0273,1938.5582,9365.1338,7696.4448,5999.8955,1696.5815,8883.4756,0.9986
2015-07-09T00:00:00.0/2015-07-10T00:00:00.0,11364.9570,7641.8330,4694.4238,2947.4089,6889.6118,4732.8315,2028.6000,2706.5879,3047.3354,0.9965
2015-07-10T00:00:00.0/2015-07-11T00:00:00.0,11340.3604,8276.7529,6216.3457,2060.4072,9328.2373,6863.0742,4062.7217,2802.2939,5312.3774,0.9986
2015-07-11T00:00:00.0/2015-07-12T00:00:00.0,11314.5889,8469.4443,6646.0337,1823.4104,10175.3008,7823.5825,5944.8345,1879.5021,8726.0283,0.9986
2015-07-12T00:00:00.0/2015-07-13T00:00:00.0,11287.6074,8508.6982,7199.7373,1308.9612,11323.4971,8173.4941,6839.5396,1333.9547,10469.9746,0.9896
2015-07-13T00:00:00.0/2015-07-14T00:00:00.0,11259.4395,7784.8521,5220.1826,2564.6697,7783.9932,3144.5603,501.8984,2655.8596,786.8752,0.9806
2015-07-14T00:00:00.0/2015-07-15T00:00:00.0,11230.1270,8153.2676,6359.8892,1793.3787,9666.8223,7089.3433,4056.4739,3032.8694,5973.9624,0.9917
2015-07-15T00:00:00.0/2015-07-16T00:00:00.0,11199.6641,7888.8755,5618.8066,2270.0688,8648.3311,4727.1934,1563.7826,3163.8901,2783.0735,0.9924
2015-07-16T00:00:00.0/2015-07-17T00:00:00.0,11168.0225,8193.4160,6491.6914,1701.7242,10016.7852,7531.2480,5375.1113,2156.1367,8256.0254,0.9931
2015-07-17T00:00:00.0/2015-07-18T00:00:00.0,11135.2402,7935.9243,5874.4746,2061.4500,8918.1943,7169.4292,5159.1260,2010.3029,7178.6069,0.9937
2015-07-18T00:00:00.0/2015-07-19T00:00:00.0,11101.3047,7843.5312,5775.9155,2067.6155,8762.0527,7324.5620,5474.0415,1850.5203,8258.3154,0.9847
2015-07-19T00:00:00.0/2015-07-20T00:00:00.0,11066.2812,7659.3364,5388.0942,2271.2422,8054.5562,6689.6709,4544.7910,2152.4915,6439.5376,0.9958
2015-07-20T00:00:00.0/2015-07-21T00:00:00.0,11030.1553,7370.3516,4479.5762,2890.7754,6594.2461,5315.5825,2603.8850,2712.7368,4075.8000,0.9861
2015-07-21T00:00:00.0/2015-07-22T00:00:00.0,10992.9385,8364.2578,7416.9712,947.2871,11931.4102,8065.1812,6874.9604,1190.2236,10873.7295,0.9972
2015-07-22T00:00:00.0/2015-07-23T00:00:00.0,10954.6426,7906.5430,6380.5347,1526.0084,10009.5596,5785.3218,3238.2173,2547.1577,5838.8301,0.9979
2015-07-23T00:00:00.0/2015-07-24T00:00:00.0,10915.2803,7797.8232,6076.5459,1721.2770,9344.9336,7346.1338,5785.8950,1560.2384,8807.0176,0.9944
2015-07-24T00:00:00.0/2015-07-25T00:00:00.0,10874.8613,7857.1338,6196.6626,1660.4713,9650.5000,6206.8027,4209.8813,1998.4742,6163.1841,0.9951
2015-07-25T00:00:00.0/2015-07-26T00:00:00.0,10833.3984,7703.4126,5826.5537,1876.8590,8979.1250,7235.4717,5594.9595,1640.5454,8597.1055,0.9965
2015-07-26T00:00:00.0/2015-07-27T00:00:00.0,10790.9023,7534.8164,5350.2661,2184.5503,8146.6694,5499.9531,3545.3738,1954.5792,5283.6240,0.9972
2015-07-27T00:00:00.0/2015-07-28T00:00:00.0,10747.3633,7721.6206,6073.6846,1647.9364,9282.6279,6238.2485,3578.8694,2661.6191,4794.4380,0.9875
2015-07-28T00:00:00.0/2015-07-29T00:00:00.0,10702.8223,7932.1094,6537.1211,1394.9882,10192.1484,6933.7568,4476.0552,2458.0825,6790.0308,0.9917
2015-07-29T00:00:00.0/2015-07-30T00:00:00.0,10657.3164,7761.3540,6338.3188,1423.0350,10016.8223,5050.1802,2372.8855,2677.5710,3680.1726,0.9931
2015-07-30T00:00:00.0/2015-07-31T00:00:00.0,10610.8223,6927.7759,3684.8252,3242.9507,5543.9766,2903.2415,546.6572,2357.1301,863.1166,0.9937
2015-07-31T00:00:00.0/2015-08-01T00:00:00.0,10563.3213,7229.0811,4566.9482,2662.1328,6997.0503,1925.0774,111.5068,1825.0398,203.6938,0.9944
2015-08-01T00:00:00.0/2015-08-02T00:00:00.0,10514.8828,7929.9536,6693.4185,1236.5355,10835.4717,7525.8975,6174.0869,1351.8102,9754.5225,0.9958
2015-08-02T00:00:00.0/2015-08-03T00:00:00.0,10465.5176,7778.7192,6427.1113,1351.6077,10274.7168,7440.0503,6121.0869,1318.9635,9581.8896,0.9965
2015-08-03T00:00:00.0/2015-08-04T00:00:00.0,10415.1855,7656.8936,6279.8506,1377.0430,10014.0381,7285.2861,5959.8062,1325.4796,9354.6582,0.9972
2015-08-04T00:00:00.0/2015-08-05T00:00:00.0,10363.9609,7708.9141,6436.0698,1272.8442,10368.6406,7379.1904,6114.0176,1265.1732,9716.4932,0.9979
2015-08-05T00:00:00.0/2015-08-06T00:00:00.0,10311.7715,7445.8145,5902.5762,1543.2383,9427.4766,7004.0005,5551.6655,1452.3353,8720.3457,0.9993
2015-08-06T00:00:00.0/2015-08-07T00:00:00.0,10258.7500,7308.7388,5606.1719,1702.5671,8879.3711,6638.3457,4815.6069,1822.7601,7142.5112,0.9972
2015-08-07T00:00:00.0/2015-08-08T00:00:00.0,10204.8018,7364.2974,5752.7578,1611.5398,9238.4141,6966.8003,5515.5928,1451.2075,8857.8193,0.9986
2015-08-08T00:00:00.0/2015-08-09T00:00:00.0,10149.9912,7754.1753,6826.4893,927.6859,11399.0791,7500.0581,6361.7637,1138.2943,10532.9238,0.9910
2015-08-09T00:00:00.0/2015-08-10T00:00:00.0,10094.3252,7712.1333,6663.0703,1049.0631,11051.9561,7470.1704,6322.9888,1147.1818,10425.3262,0.9819
2015-08-10T00:00:00.0/2015-08-11T00:00:00.0,10037.8467,7485.6060,6164.3960,1321.2100,10085.7354,7193.2383,5930.7642,1262.4741,9686.0205,0.9931
2015-08-11T00:00:00.0/2015-08-12T00:00:00.0,9980.4717,6862.5923,4575.8354,2286.7571,7182.2495,6039.8633,3720.2256,2319.6899,5385.8633,0.9944
2015-08-12T00:00:00.0/2015-08-13T00:00:00.0,9922.3164,6786.4922,4545.3760,2241.1160,7147.0552,5873.8940,3955.2915,1919.1492,5850.2231,0.9951
2015-08-13T00:00:00.0/2015-08-14T00:00:00.0,9863.3955,6720.6260,4452.2998,2268.3264,7048.4585,3934.0784,1291.5819,2648.9436,2054.5720,0.9958
2015-08-14T00:00:00.0/2015-08-15T00:00:00.0,9803.6514,6504.2280,3951.3833,2552.8445,6139.9141,4129.5195,1480.9730,2650.3464,2275.9155,0.9611
2015-08-15T00:00:00.0/2015-08-16T00:00:00.0,9743.1123,6663.9985,4487.8823,2176.1165,7161.0112,5988.4922,4101.0112,1887.5603,6130.7095,0.9951
2015-08-16T00:00:00.0/2015-08-17T00:00:00.0,9681.8828,6531.4458,4232.8647,2298.5813,6694.6128,5656.4873,3532.2642,2124.2319,5303.3164,0.9972
2015-08-17T00:00:00.0/2015-08-18T00:00:00.0,9619.8809,6482.0532,4126.8096,2355.2437,6524.8662,2956.5146,505.6985,2451.0771,872.7335,0.9986
2015-08-18T00:00:00.0/2015-08-19T00:00:00.0,9557.1309,6504.9619,4304.5449,2200.4170,6890.2539,2021.6831,176.3399,1857.1534,327.7885,0.9903
2015-08-19T00:00:00.0/2015-08-20T00:00:00.0,9493.7012,6872.8154,5377.4023,1495.4135,8925.4980,2020.3225,105.1339,1924.9534,236.2612,0.9910
2015-08-20T00:00:00.0/2015-08-21T00:00:00.0,9429.6113,6858.4390,5378.7847,1479.6539,9032.5654,3691.8394,876.7133,2815.3884,1478.0293,0.9917
2015-08-21T00:00:00.0/2015-08-22T00:00:00.0,9364.7939,6853.3535,5390.5342,1462.8195,9101.5459,3429.8616,714.8456,2716.0071,1231.4309,0.9931
2015-08-22T00:00:00.0/2015-08-23T00:00:00.0,9299.3486,6739.5063,5208.7524,1530.7537,8773.7979,5439.2568,2847.0305,2592.2261,4491.2773,0.9896
2015-08-23T00:00:00.0/2015-08-24T00:00:00.0,9233.2529,6362.3799,4121.8984,2240.4814,6843.3760,4097.5317,1220.0903,2877.6753,1895.8002,0.9910
2015-08-24T00:00:00.0/2015-08-25T00:00:00.0,9166.5029,6809.5391,5768.0181,1041.5209,10023.0518,6515.7080,5433.1128,1082.5953,9217.0537,0.9958
2015-08-25T00:00:00.0/2015-08-26T00:00:00.0,9099.1738,6617.8457,5205.3247,1412.5209,8838.4062,6299.0781,4998.2554,1300.8230,8311.1729,0.9958
2015-08-26T00:00:00.0/2015-08-27T00:00:00.0,9031.2744,5907.3999,3489.8779,2417.5222,5690.1479,4604.8501,1794.3101,2810.7742,2755.6511,0.9972
2015-08-27T00:00:00.0/2015-08-28T00:00:00.0,8962.7402,6076.2036,4037.5430,2038.6608,6657.9043,5590.2227,3825.6111,1764.7898,6058.1777,0.9986
2015-08-28T00:00:00.0/2015-08-29T00:00:00.0,8893.6738,6225.2144,4478.0137,1747.2007,7597.7788,5777.5205,4127.6123,1649.9086,7032.8101,0.9889
2015-08-29T00:00:00.0/2015-08-30T00:00:00.0,8824.0508,6284.2915,4914.1880,1370.1034,8496.1602,5954.4492,4711.6948,1242.7544,8148.0278,0.9896
2015-08-30T00:00:00.0/2015-08-31T00:00:00.0,8753.8633,5854.1216,3704.5212,2149.6003,6189.9780,5178.6479,3095.4207,2083.3699,5164.7793,0.9910
2015-08-31T00:00:00.0/2015-09-01T00:00:00.0,8683.1924,6266.1689,5181.3438,1084.8253,9177.1113,5964.0190,4913.3130,1050.7062,8681.9180,0.9917
2015-09-01T00:00:00.0/2015-09-02T00:00:00.0,8612.0117,6250.2935,5098.1211,1152.1724,9043.6396,5967.8350,4878.2583,1089.5765,8636.1113,0.9819
2015-09-02T00:00:00.0/2015-09-03T00:00:00.0,8540.3125,5973.8081,4347.6045,1626.2034,7495.0249,5625.9185,4217.7183,1408.2158,7222.5190,0.9937
2015-09-03T00:00:00.0/2015-09-04T00:00:00.0,8468.1787,5486.5820,3150.2168,2336.3655,5311.0630,4343.5518,2404.0293,1941.6353,3963.1768,0.9944
2015-09-04T00:00:00.0/2015-09-05T00:00:00.0,8395.5830,5134.9595,2557.2776,2577.6819,4214.3657,2613.4722,631.1014,1985.9968,982.3600,0.9951
2015-09-05T00:00:00.0/2015-09-06T00:00:00.0,8322.5186,5331.3408,2884.5691,2446.7715,4886.7031,2184.5107,472.2524,1728.9673,777.0984,0.9965
2015-09-06T00:00:00.0/2015-09-07T00:00:00.0,8249.0732,5857.6040,4570.6963,1286.9075,8143.3760,2555.5845,794.3255,1770.2100,1448.0305,0.9868
2015-09-07T00:00:00.0/2015-09-08T00:00:00.0,8175.2173,6205.7637,5447.6523,758.1114,10208.8721,5457.1201,3680.3169,1776.8033,6905.1201,0.9875
2015-09-08T00:00:00.0/2015-09-09T00:00:00.0,8100.9468,5944.6113,4694.8682,1249.7435,8578.8994,5714.5029,4575.5771,1138.9254,8373.1543,0.4653
2015-09-09T00:00:00.0/2015-09-10T00:00:00.0,8026.3604,5958.2632,4896.6914,1061.5719,9144.3193,4524.1499,2180.3135,2343.8784,3742.1580,0.9882
2015-09-10T00:00:00.0/2015-09-11T00:00:00.0,7951.4116,5616.7456,4029.5752,1587.1708,7295.0303,2850.0825,590.6500,2266.3135,1100.5452,0.9903
2015-09-11T00:00:00.0/2015-09-12T00:00:00.0,7876.1064,5655.2461,4528.6440,1126.6021,8441.8906,1779.7122,182.3747,1616.0698,342.9017,0.9917
2015-09-12T00:00:00.0/2015-09-13T00:00:00.0,7800.5356,5277.6357,3376.4099,1901.2256,6107.0059,1747.4714,153.8101,1605.2057,268.0332,0.9924
2015-09-13T00:00:00.0/2015-09-14T00:00:00.0,7724.6729,5548.9170,4316.7021,1232.2148,8087.6416,3675.9287,1719.2520,1966.5524,3187.1252,0.9931
2015-09-14T00:00:00.0/2015-09-15T00:00:00.0,7648.5171,5310.3477,3668.5098,1641.8380,6763.9443,4700.3228,3019.1992,1683.3586,5363.5078,0.9903
2015-09-15T00:00:00.0/2015-09-16T00:00:00.0,7572.1577,5177.6450,3585.4736,1592.1715,6623.0859,4249.9326,2163.0330,2086.9001,4298.1929,0.9812
2015-09-16T00:00:00.0/2015-09-17T00:00:00.0,7495.5708,5263.0547,4036.2834,1226.7714,7701.2227,4462.1323,2528.6746,1933.4576,4730.2388,0.9833
2015-09-17T00:00:00.0/2015-09-18T00:00:00.0,7418.7563,5012.6128,3481.1863,1531.4266,6552.5220,4211.5361,2032.2136,2179.3740,3685.2239,0.9861
2015-09-18T00:00:00.0/2015-09-19T00:00:00.0,7341.8018,5076.2646,3807.6570,1268.6079,7279.0024,4800.2769,3676.2764,1124.0005,7026.8521,0.9875
2015-09-19T00:00:00.0/2015-09-20T00:00:00.0,7264.6841,4941.9604,3516.7217,1425.2389,6662.2261,4436.0845,3043.8088,1392.2758,5644.3301,0.9882
2015-09-20T00:00:00.0/2015-09-21T00:00:00.0,7187.3745,5170.7290,4195.4136,975.3156,8211.3809,4671.2690,3628.3374,1043.1550,6441.7070,0.9896
2015-09-21T00:00:00.0/2015-09-22T00:00:00.0,7110.0229,4780.7783,3188.5894,1592.1887,6086.3784,2338.8699,409.0898,1936.3059,747.6576,0.9903
2015-09-22T00:00:00.0/2015-09-23T00:00:00.0,7032.5732,4972.5410,3908.1960,1064.3452,7808.0586,3893.1711,2630.5374,1265.9512,4733.8188,0.9875
2015-09-23T00:00:00.0/2015-09-24T00:00:00.0,6954.2749,4584.4160,2862.1143,1722.3019,5552.0298,3700.5708,1628.0201,2072.7664,3067.1755,0.9903
2015-09-24T00:00:00.0/2015-09-25T00:00:00.0,6877.4717,4263.8892,2291.2227,1972.6666,4299.7539,2809.5405,819.5892,1990.0392,1482.0068,0.9819
2015-09-25T00:00:00.0/2015-09-26T00:00:00.0,6799.8770,4548.8936,3099.6904,1449.2032,6146.0923,2679.3062,795.8265,1885.5149,1665.9553,0.9833
2015-09-26T00:00:00.0/2015-09-27T00:00:00.0,6722.2593,4567.0820,3253.5198,1313.5620,6500.7090,1380.9825,135.8644,1262.7546,408.8661,0.9847
2015-09-27T00:00:00.0/2015-09-28T00:00:00.0,6644.6821,4682.9922,3649.3208,1033.6710,7555.0278,1885.5208,242.1540,1643.3710,548.2448,0.9854
2015-09-28T00:00:00.0/2015-09-29T00:00:00.0,6567.1060,4620.9414,3581.7502,1039.1912,7361.6650,2113.2798,391.0826,1725.5846,882.8033,0.9868
2015-09-29T00:00:00.0/2015-09-30T00:00:00.0,6489.6309,4645.9878,3699.7358,946.2521,7770.8711,2364.6709,649.0154,1721.5824,1269.5439,0.9833
2015-09-30T00:00:00.0/2015-10-01T00:00:00.0,6412.2266,4676.4697,3840.1128,836.3570,8204.8711,2079.6648,413.1276,1677.9023,932.1863,0.9750
2015-10-01T00:00:00.0/2015-10-02T00:00:00.0,6334.8965,4393.4712,3167.2388,1226.2323,6669.2266,3159.3079,1553.6146,1607.8748,3160.0066,0.9882
2015-10-02T00:00:00.0/2015-10-03T00:00:00.0,6257.7246,4670.2778,4154.8984,515.3790,9285.6055,4472.8413,3735.1292,737.7135,8134.3237,0.9903
2015-10-03T00:00:00.0/2015-10-04T00:00:00.0,6180.6562,4515.2725,3809.2053,706.0673,8416.7617,3981.6997,2695.2485,1286.4539,5697.2734,0.9812
2015-10-04T00:00:00.0/2015-10-05T00:00:00.0,6103.8057,4416.0630,3708.4912,707.5717,8254.0605,3739.1440,2269.4014,1469.7426,4889.2051,0.9819
2015-10-05T00:00:00.0/2015-10-06T00:00:00.0,6027.1372,4053.4819,2760.0647,1293.4171,5926.3628,2087.8801,436.8668,1652.4884,965.8447,0.9826
2015-10-06T00:00:00.0/2015-10-07T00:00:00.0,5950.6553,3888.7097,2371.6052,1517.1044,5079.4146,2035.8616,527.5956,1512.1665,1087.4402,0.9799
2015-10-07T00:00:00.0/2015-10-08T00:00:00.0,5874.4482,3966.8914,2531.1069,1435.7844,5577.2178,1596.0505,470.6498,1151.5057,1267.1664,0.9812
2015-10-08T00:00:00.0/2015-10-09T00:00:00.0,5798.4653,4152.3765,3159.5381,992.8383,7121.0674,3344.1755,1934.9939,1409.2734,4072.8799,0.9840
2015-10-09T00:00:00.0/2015-10-10T00:00:00.0,5722.8291,3811.8267,2378.0979,1433.7288,5219.6699,1404.9938,130.7063,1283.5463,299.0988,0.9861
2015-10-10T00:00:00.0/2015-10-11T00:00:00.0,5647.4839,3627.6504,2095.1433,1532.5072,4599.9019,1316.2661,100.8488,1227.5618,235.5077,0.9875
2015-10-11T00:00:00.0/2015-10-12T00:00:00.0,5572.4561,3376.7695,1682.2167,1694.5529,3676.0325,863.3959,61.0776,819.5223,134.1770,0.9785
2015-10-12T00:00:00.0/2015-10-13T00:00:00.0,5497.8208,3568.4592,2239.0708,1329.3884,5018.2925,1190.4519,87.9230,1112.7339,186.8064,0.9688
2015-10-13T00:00:00.0/2015-10-14T00:00:00.0,5423.5454,3840.2756,2978.9839,861.2917,7017.8379,1164.3273,90.2841,1084.4644,219.5760,0.9806
2015-10-14T00:00:00.0/2015-10-15T00:00:00.0,5349.7207,3777.0559,2900.0540,877.0018,6872.9575,2649.7412,1163.9856,1494.1772,2415.2505,0.9771
