Observation period,TOA,Clear sky GHI,Clear sky BHI,Clear sky DHI,Clear sky BNI,GHI,BHI,DHI,BNI,Reliability
2015-07-31T00:00:00.0/2015-08-01T00:00:00.0,10599.9697,7504.5864,5518.9150,1985.6710,8548.6289,3151.0334,544.2653,2612.8450,819.6400,0.9937
2015-08-01T00:00:00.0/2015-08-02T00:00:00.0,10552.9346,7838.1885,6536.2759,1301.9126,10434.1895,6521.7598,4509.1133,2012.6461,7343.8950,0.9917
2015-08-02T00:00:00.0/2015-08-03T00:00:00.0,10504.9629,7479.9424,5700.5688,1779.3734,8847.9492,6870.8779,5003.4600,1867.4182,7424.4438,0.9931
2015-08-03T00:00:00.0/2015-08-04T00:00:00.0,10456.0410,7567.4409,6016.8350,1550.6056,9477.3281,6948.4146,5135.8584,1812.5562,7929.2148,0.9951
2015-08-04T00:00:00.0/2015-08-05T00:00:00.0,10406.2285,7523.7495,6028.9902,1494.7593,9542.7754,6878.1221,5037.4810,1840.6409,7224.9185,0.9972
2015-08-05T00:00:00.0/2015-08-06T00:00:00.0,10355.5410,7567.3828,6156.9487,1410.4343,9782.3174,6614.2964,4192.4019,2421.8945,6925.6143,0.9979
2015-08-06T00:00:00.0/2015-08-07T00:00:00.0,10303.9482,7254.1826,5333.7520,1920.4308,8283.2764,5199.0928,3095.9917,2104.2358,5340.1582,0.9986
2015-08-07T00:00:00.0/2015-08-08T00:00:00.0,10251.5049,7136.6196,5110.1846,2026.4348,7963.2383,5772.5469,3078.7786,2693.7681,4855.4839,0.9993
2015-08-08T00:00:00.0/2015-08-09T00:00:00.0,10198.1514,7721.3247,6686.4668,1034.8575,10922.1582,7451.4951,6291.1060,1160.3892,10238.8711,1.0000
2015-08-09T00:00:00.0/2015-08-10T00:00:00.0,10144.0117,7568.9419,6314.4927,1254.4496,10258.5039,7265.9385,6039.0552,1226.8832,9785.9014,0.9896
2015-08-10T00:00:00.0/2015-08-11T00:00:00.0,10089.0176,7541.0552,6181.4795,1359.5758,10025.6436,7160.1279,5619.7661,1540.3621,9082.4180,0.9917
2015-08-11T00:00:00.0/2015-08-12T00:00:00.0,10033.2158,7149.7900,5316.0430,1833.7471,8439.4990,6747.0615,5147.0942,1599.9672,8175.5566,0.9889
2015-08-12T00:00:00.0/2015-08-13T00:00:00.0,9976.5635,6822.6235,4521.0864,2301.5371,7038.1787,6341.7964,4353.1001,1988.6964,6816.8613,0.9917
2015-08-13T00:00:00.0/2015-08-14T00:00:00.0,9919.1445,6745.7417,4420.1240,2325.6177,6883.8086,5630.0322,3457.8562,2172.1763,5267.6646,0.9937
2015-08-14T00:00:00.0/2015-08-15T00:00:00.0,9860.9795,6726.1895,4437.4004,2288.7891,6926.2251,6019.0684,3915.4043,2103.6641,5702.8032,0.9639
2015-08-15T00:00:00.0/2015-08-16T00:00:00.0,9802.0176,6962.9204,5328.9434,1633.9773,8589.9990,6526.4067,5054.7529,1471.6538,8071.0708,0.9958
2015-08-16T00:00:00.0/2015-08-17T00:00:00.0,9742.2773,6529.7192,4022.1030,2507.6160,6284.7227,4743.1362,2304.1121,2439.3088,3451.4717,0.9972
2015-08-17T00:00:00.0/2015-08-18T00:00:00.0,9681.8730,6123.5229,3088.8074,3034.7153,4688.7104,1698.3524,142.5577,1562.0497,221.9914,0.9979
2015-08-18T00:00:00.0/2015-08-19T00:00:00.0,9620.7158,6740.5991,4904.6851,1835.9144,7845.6675,3289.0105,667.3074,2622.4023,1013.0272,0.9986
2015-08-19T00:00:00.0/2015-08-20T00:00:00.0,9558.8164,6807.3843,5329.5703,1477.8142,8736.3047,1855.4009,101.3324,1760.1317,196.9366,0.9958
2015-08-20T00:00:00.0/2015-08-21T00:00:00.0,9496.2998,6784.1704,5188.2173,1595.9531,8507.5107,1687.6943,73.8564,1626.7048,121.9763,0.9868
2015-08-21T00:00:00.0/2015-08-22T00:00:00.0,9433.0840,6704.8086,4896.5400,1808.2686,8030.7949,2896.4993,443.7492,2456.8550,705.9612,0.9896
2015-08-22T00:00:00.0/2015-08-23T00:00:00.0,9369.2031,6777.7749,5260.9282,1516.8464,8778.6738,3883.0933,1035.9070,2847.4365,1715.6200,0.9910
2015-08-23T00:00:00.0/2015-08-24T00:00:00.0,9304.6475,6638.3320,4915.5981,1722.7344,8129.5420,5365.8521,2947.8945,2417.9978,4769.6963,0.9931
2015-08-24T00:00:00.0/2015-08-25T00:00:00.0,9239.4980,6917.8940,5983.7793,934.1149,10344.7930,6488.7393,5026.7979,1461.9417,8401.0215,0.9937
2015-08-25T00:00:00.0/2015-08-26T00:00:00.0,9173.7646,6653.6104,5299.2808,1354.3295,8889.9463,6088.8091,4260.2466,1828.5626,6864.4976,0.9944
2015-08-26T00:00:00.0/2015-08-27T00:00:00.0,9107.4014,6132.0308,3973.3047,2158.7263,6465.1865,4718.6245,1840.2117,2878.4229,2954.3640,0.9951
2015-08-27T00:00:00.0/2015-08-28T00:00:00.0,9040.4297,6349.2314,4668.5747,1680.6567,7801.4302,5858.4653,4066.9590,1791.5172,6770.0771,0.9965
2015-08-28T00:00:00.0/2015-08-29T00:00:00.0,8972.9170,6471.8423,5043.8589,1427.9834,8600.9775,6080.6431,4603.7583,1476.8845,7714.1504,0.9972
2015-08-29T00:00:00.0/2015-08-30T00:00:00.0,8904.8428,6563.0547,5551.8179,1011.2369,9691.9961,6282.4785,5254.4546,1028.0242,9126.1230,0.9979
2015-08-30T00:00:00.0/2015-08-31T00:00:00.0,8836.1943,6344.9233,4955.0747,1389.8488,8518.9092,5553.7471,3359.1626,2194.5925,5825.8833,0.9889
2015-08-31T00:00:00.0/2015-09-01T00:00:00.0,8767.0615,6402.0977,5257.4316,1144.6656,9201.9404,6093.7769,4950.6221,1143.1550,8593.7783,0.9896
2015-09-01T00:00:00.0/2015-09-02T00:00:00.0,8697.4121,6266.2339,4945.5464,1320.6871,8588.1572,5924.1396,4650.0601,1274.0797,7959.6514,0.9799
2015-09-02T00:00:00.0/2015-09-03T00:00:00.0,8627.2988,6023.0977,4361.7910,1661.3063,7441.3501,5488.0161,3953.8726,1534.1436,6591.8599,0.9910
2015-09-03T00:00:00.0/2015-09-04T00:00:00.0,8556.6475,5873.7432,4029.8062,1843.9370,6856.8530,5338.8457,3341.6675,1997.1781,5677.8740,0.9924
2015-09-04T00:00:00.0/2015-09-05T00:00:00.0,8485.5664,5561.2773,3204.9036,2356.3735,5426.1826,3068.5669,1162.3826,1907.9088,1689.6320,0.9931
2015-09-05T00:00:00.0/2015-09-06T00:00:00.0,8414.0322,5404.6030,2971.4888,2433.1143,4943.4756,3124.1257,931.2618,2198.8079,1421.8612,0.9903
2015-09-06T00:00:00.0/2015-09-07T00:00:00.0,8342.0303,6008.8516,4685.7300,1323.1217,8262.1094,3592.1870,1567.2439,2027.5333,2487.2261,0.9931
2015-09-07T00:00:00.0/2015-09-08T00:00:00.0,8269.6602,6267.6519,5419.1304,848.5217,9985.2822,4730.7329,2642.0413,2088.6917,5294.2021,0.9958
2015-09-08T00:00:00.0/2015-09-09T00:00:00.0,8196.8896,5990.0835,4552.3438,1437.7395,8107.4888,5753.1416,4482.4507,1270.6913,8011.6597,0.4667
2015-09-09T00:00:00.0/2015-09-10T00:00:00.0,8123.7466,6057.1855,4936.4922,1120.6930,9047.8164,5162.6538,2911.2681,2251.5696,5183.8760,0.9868
2015-09-10T00:00:00.0/2015-09-11T00:00:00.0,8050.2065,5667.8857,4025.9224,1641.9631,7249.6577,2229.6594,400.9946,1843.5410,777.6479,0.9882
2015-09-11T00:00:00.0/2015-09-12T00:00:00.0,7976.3657,5564.3325,3961.2021,1603.1306,7127.1016,1509.2930,78.6475,1443.2095,150.9249,0.9889
2015-09-12T00:00:00.0/2015-09-13T00:00:00.0,7902.2007,5605.7407,4171.4058,1434.3351,7548.6416,1863.1368,175.4163,1694.3387,397.0346,0.9854
2015-09-13T00:00:00.0/2015-09-14T00:00:00.0,7827.7319,5703.1270,4583.8140,1119.3130,8528.5205,4301.4443,2814.9546,1492.9720,4997.2485,0.9875
2015-09-14T00:00:00.0/2015-09-15T00:00:00.0,7752.9648,5523.0562,4175.3179,1347.7382,7689.2954,5165.8037,3860.6997,1305.1039,6856.0547,0.9903
2015-09-15T00:00:00.0/2015-09-16T00:00:00.0,7677.9697,5206.9595,3516.6326,1690.3268,6373.0688,4317.0205,2085.3733,2231.6484,3782.5884,0.9924
2015-09-16T00:00:00.0/2015-09-17T00:00:00.0,7602.7324,5317.4590,4011.5044,1305.9546,7478.1006,4694.6914,2852.9248,1841.9183,5235.2627,0.9931
2015-09-17T00:00:00.0/2015-09-18T00:00:00.0,7527.2515,5089.6777,3525.9131,1563.7646,6438.4873,4261.3198,2009.3220,2251.9978,3568.8931,0.9944
2015-09-18T00:00:00.0/2015-09-19T00:00:00.0,7451.6138,5199.4302,3945.5642,1253.8661,7418.2178,4921.5791,3808.4622,1113.1171,7155.5781,0.9847
2015-09-19T00:00:00.0/2015-09-20T00:00:00.0,7375.7979,5067.3853,3702.7588,1364.6267,6940.1450,4792.7998,3596.4536,1196.3463,6788.3042,0.9854
2015-09-20T00:00:00.0/2015-09-21T00:00:00.0,7299.7939,4784.9302,3091.7466,1693.1833,5748.0288,2382.4587,892.9437,1491.8270,1669.9003,0.9833
2015-09-21T00:00:00.0/2015-09-22T00:00:00.0,7223.7046,4908.0332,3465.4287,1442.6046,6572.4092,1289.6827,77.0797,1229.7323,148.4631,0.9854
2015-09-22T00:00:00.0/2015-09-23T00:00:00.0,7147.4995,4939.7339,3594.7302,1345.0039,7005.3809,3211.5554,1491.9231,1721.3522,2622.0444,0.9875
2015-09-23T00:00:00.0/2015-09-24T00:00:00.0,7070.4653,4876.4360,3479.5630,1396.8732,6690.2021,4228.8560,2440.4009,1788.4548,4454.6978,0.9889
2015-09-24T00:00:00.0/2015-09-25T00:00:00.0,6994.8105,4270.0630,2135.8501,2134.2126,3965.6086,3122.5229,1051.6401,2071.2268,1879.3802,0.9903
2015-09-25T00:00:00.0/2015-09-26T00:00:00.0,6918.4053,4243.5952,2076.0830,2167.5125,3942.4570,2219.0403,443.1783,1787.9250,799.8080,0.9910
2015-09-26T00:00:00.0/2015-09-27T00:00:00.0,6841.9673,4727.0762,3466.7314,1260.3447,6864.0283,1653.8555,208.0955,1456.7488,536.3580,0.9917
2015-09-27T00:00:00.0/2015-09-28T00:00:00.0,6765.4966,4776.6406,3715.2876,1061.3528,7539.1470,1730.3424,196.3107,1542.0286,457.2013,0.9785
2015-09-28T00:00:00.0/2015-09-29T00:00:00.0,6689.0771,4700.1733,3628.5603,1071.6129,7378.0103,1291.1779,118.7899,1183.0951,260.0574,0.9806
2015-09-29T00:00:00.0/2015-09-30T00:00:00.0,6612.6875,4734.0225,3792.6699,941.3524,7816.1299,1728.8599,242.7545,1497.8672,433.0251,0.9826
2015-09-30T00:00:00.0/2015-10-01T00:00:00.0,6536.3252,4803.3555,3947.4609,855.8945,8323.4258,2687.2686,1209.9094,1485.8298,2207.5469,0.9750
2015-10-01T00:00:00.0/2015-10-02T00:00:00.0,6460.0811,4640.3608,3656.6885,983.6722,7694.0830,4185.8843,2751.1870,1434.6973,5402.2324,0.9861
2015-10-02T00:00:00.0/2015-10-03T00:00:00.0,6383.9307,4653.5493,4008.8247,644.7246,8678.8623,4227.7485,3029.4385,1198.3103,6136.8955,0.9868
2015-10-03T00:00:00.0/2015-10-04T00:00:00.0,6307.8726,4532.3052,3739.9587,792.3463,8022.4990,4128.0322,3026.5503,1101.5525,6087.6108,0.9882
2015-10-04T00:00:00.0/2015-10-05T00:00:00.0,6231.9990,4375.8394,3350.9702,1024.8691,7175.2192,3742.6873,2061.1226,1681.6370,4215.7856,0.9840
2015-10-05T00:00:00.0/2015-10-06T00:00:00.0,6156.2856,4133.0688,2744.5110,1388.5580,5738.2246,2316.1267,620.0228,1696.6892,1229.0826,0.9861
2015-10-06T00:00:00.0/2015-10-07T00:00:00.0,6080.7368,4028.8940,2497.5930,1531.3009,5284.4653,1789.2727,293.1559,1502.5234,580.4348,0.9792
2015-10-07T00:00:00.0/2015-10-08T00:00:00.0,6005.4390,4080.3770,2752.4160,1327.9611,5910.3335,3373.6514,2086.3379,1287.3331,4098.7690,0.9806
2015-10-08T00:00:00.0/2015-10-09T00:00:00.0,5930.3726,3996.3071,2644.3567,1351.9506,5689.6465,1883.0963,377.8833,1508.6998,718.8935,0.9819
2015-10-09T00:00:00.0/2015-10-10T00:00:00.0,5855.5591,3920.2542,2575.9165,1344.3378,5590.9697,907.9019,66.7504,857.5851,141.6884,0.9833
2015-10-10T00:00:00.0/2015-10-11T00:00:00.0,5781.0532,3841.8276,2493.8064,1348.0212,5423.9136,1936.7437,364.0350,1578.9182,814.1366,0.9840
2015-10-11T00:00:00.0/2015-10-12T00:00:00.0,5706.8623,3773.5017,2573.0295,1200.4722,5752.6543,759.1232,41.3062,749.3451,89.2212,0.9750
2015-10-12T00:00:00.0/2015-10-13T00:00:00.0,5633.0239,3855.2485,2913.9463,941.3023,6626.7090,1008.9229,81.4462,932.2217,198.8821,0.9715
2015-10-13T00:00:00.0/2015-10-14T00:00:00.0,5559.5415,4031.3843,3240.7556,790.6285,7583.0107,1473.6923,253.0856,1230.1823,574.4843,0.9833
2015-10-14T00:00:00.0/2015-10-15T00:00:00.0,5486.4224,3739.3584,2716.3838,1022.9744,6240.0112,2077.7166,701.4785,1386.0267,1488.3469,0.9861
2015-10-15T00:00:00.0/2015-10-16T00:00:00.0,5413.7529,3507.7727,2280.3347,1227.4379,5164.7119,2568.1802,1071.0740,1498.3909,2319.3687,0.9778
2015-10-16T00:00:00.0/2015-10-17T00:00:00.0,5341.4854,3572.4531,2530.4883,1041.9647,5843.7563,3130.1880,1795.9438,1334.2534,3973.9172,0.9799
2015-10-17T00:00:00.0/2015-10-18T00:00:00.0,5269.7290,3621.1365,2759.2571,861.8795,6579.8320,1777.3062,426.8362,1354.4606,851.3268,0.9806
2015-10-18T00:00:00.0/2015-10-19T00:00:00.0,5198.4927,3696.2673,3036.9153,659.3521,7391.3521,1790.2871,400.0313,1393.4969,939.7239,0.9812
2015-10-19T00:00:00.0/2015-10-20T00:00:00.0,5127.7212,3475.1240,2563.9241,911.2001,6125.5835,1051.1200,90.9237,967.0222,226.0266,0.9826
2015-10-20T00:00:00.0/2015-10-21T00:00:00.0,5057.5181,3508.2295,2654.1057,854.1238,6489.5005,2924.0750,2003.2524,930.9727,4679.7539,0.9833
2015-10-21T00:00:00.0/2015-10-22T00:00:00.0,4987.8457,3579.2515,2888.0281,691.2234,7218.1514,1223.8885,97.5988,1143.8584,239.0897,0.9812
2015-10-22T00:00:00.0/2015-10-23T00:00:00.0,4918.7974,3616.3577,3072.0530,544.3049,7904.6577,2597.5073,1459.6718,1138.0266,3341.4587,0.9833
2015-10-23T00:00:00.0/2015-10-24T00:00:00.0,4850.3672,3392.8467,2590.6733,802.1732,6568.7949,2873.4275,1598.8210,1274.6473,3920.7239,0.9854
2015-10-24T00:00:00.0/2015-10-25T00:00:00.0,4782.5815,3408.2498,2652.7649,755.4849,6811.4839,1310.1460,130.2211,1192.2621,299.4362,0.9771
2015-10-25T00:00:00.0/2015-10-26T00:00:00.0,4715.4375,3307.0085,2586.7830,720.2255,6718.7783,2908.1704,1823.1484,1085.0283,4576.0688,0.9674
2015-10-26T00:00:00.0/2015-10-27T00:00:00.0,4648.9951,3171.6833,2223.8162,947.8670,5709.9224,2215.1323,986.2870,1241.2826,2313.5530,0.9792
2015-10-27T00:00:00.0/2015-10-28T00:00:00.0,4583.2485,3324.3403,2765.3867,558.9536,7417.3721,1843.2850,773.1589,1077.9226,2384.7681,0.9799
2015-10-28T00:00:00.0/2015-10-29T00:00:00.0,4518.1982,3217.8970,2561.0652,656.8319,6855.0728,2051.4983,1028.3551,1029.8368,2691.6643,0.9812
2015-10-29T00:00:00.0/2015-10-30T00:00:00.0,4453.9609,3235.0972,2720.9089,514.1882,7479.1123,2679.2444,1485.9437,1193.5591,3662.9099,0.9771
2015-10-30T00:00:00.0/2015-10-31T00:00:00.0,4390.4341,3021.6841,2287.0701,734.6140,6173.0469,2577.9529,1427.8726,1150.0802,3641.5195,0.9799
2015-10-31T00:00:00.0/2015-11-01T00:00:00.0,4327.7539,3108.0762,2500.5063,607.5698,6931.1011,2779.5642,1897.4750,882.1601,4916.7012,0.9812
2015-11-01T00:00:00.0/2015-11-02T00:00:00.0,4265.8364,3179.0864,2675.4539,503.6326,7587.0898,2816.5549,1939.1316,877.4549,5172.3135,0.9840
2015-11-02T00:00:00.0/2015-11-03T00:00:00.0,4204.8037,3090.5798,2514.3276,576.2524,7158.0308,2644.8264,1679.6315,965.2058,4574.6025,0.9854
2015-11-03T00:00:00.0/2015-11-04T00:00:00.0,4144.5796,3096.7693,2676.9312,419.8380,7797.0933,2757.8120,1910.6884,847.1257,5363.1865,0.9771
2015-11-04T00:00:00.0/2015-11-05T00:00:00.0,4085.2834,2912.2253,2343.0291,569.1962,6737.1826,2415.3257,1412.4838,1002.8471,3937.8079,0.9778
2015-11-05T00:00:00.0/2015-11-06T00:00:00.0,4026.8352,3000.2056,2559.3523,440.8532,7610.5820,2428.4492,1399.6725,1028.7767,4065.6570,0.9688
2015-11-06T00:00:00.0/2015-11-07T00:00:00.0,3969.3638,2653.6301,2014.2300,639.4002,5816.4429,2164.9158,1123.4200,1041.4962,3221.9226,0.9799
2015-11-07T00:00:00.0/2015-11-08T00:00:00.0,3912.7720,2520.5088,1705.1168,815.3918,4855.1919,2016.8037,974.6266,1042.1931,2631.7542,0.9812
2015-11-08T00:00:00.0/2015-11-09T00:00:00.0,3857.2195,2316.7209,1219.3096,1097.4114,3420.6707,996.7698,147.7958,863.6252,354.3041,0.9778
2015-11-09T00:00:00.0/2015-11-10T00:00:00.0,3802.5986,2603.4941,1968.6028,634.8915,5849.8398,1395.8157,407.2919,1002.2217,1107.3916,0.9792
2015-11-10T00:00:00.0/2015-11-11T00:00:00.0,3748.9932,2201.6382,1171.8430,1029.7950,3352.2886,802.5480,47.2484,775.0475,123.5224,0.9812
2015-11-11T00:00:00.0/2015-11-12T00:00:00.0,3696.4060,2390.2178,1636.1245,754.0933,4920.6621,961.9398,138.7595,823.2001,480.5908,0.9833
2015-11-12T00:00:00.0/2015-11-13T00:00:00.0,3644.8953,2443.6704,1895.8501,547.8203,5856.5288,1859.6299,864.6467,995.0291,2451.1758,0.9847
2015-11-13T00:00:00.0/2015-11-14T00:00:00.0,3594.4045,2472.5496,1887.1194,585.4302,5842.6680,1919.1134,1047.8673,871.2823,2959.2617,0.9771
2015-11-14T00:00:00.0/2015-11-15T00:00:00.0,3545.0071,2359.8152,1735.7894,624.0258,5462.3438,1615.6415,731.8892,884.8281,2233.9397,0.9674
2015-11-15T00:00:00.0/2015-11-16T00:00:00.0,3496.6992,2335.5088,1677.1011,658.4077,5268.7886,676.1923,37.1121,642.6515,142.5323,0.9688
2015-11-16T00:00:00.0/2015-11-17T00:00:00.0,3449.5483,2351.1274,1870.4137,480.7136,6033.0366,999.7104,187.0504,824.5651,576.0637,0.9590
2015-11-17T00:00:00.0/2015-11-18T00:00:00.0,3403.5151,2200.3884,1513.0419,687.3467,4796.2485,1738.5065,805.4468,933.0701,2378.9326,0.9806
2015-11-18T00:00:00.0/2015-11-19T00:00:00.0,3358.6104,2190.3782,1573.6063,616.7719,5116.5981,843.8730,111.3772,742.6844,332.1592,0.9819
2015-11-19T00:00:00.0/2015-11-20T00:00:00.0,3314.8889,2334.2195,1965.8854,368.3342,6611.0845,2000.4574,1292.8975,707.5599,3892.8311,0.9826
2015-11-20T00:00:00.0/2015-11-21T00:00:00.0,3272.3181,2099.8040,1480.8597,618.9443,4821.4956,1187.8855,374.2474,814.2542,1214.8374,0.9840
2015-11-21T00:00:00.0/2015-11-22T00:00:00.0,3230.9668,1995.3937,1294.9795,700.4142,4175.3438,601.7931,27.7888,583.6443,107.3191,0.9799
2015-11-22T00:00:00.0/2015-11-23T00:00:00.0,3190.7817,2151.7817,1719.1060,432.6758,5784.4731,670.8410,30.5054,651.2773,102.8796,0.9819
2015-11-23T00:00:00.0/2015-11-24T00:00:00.0,3151.8513,2160.3882,1693.3918,466.9964,5807.2729,1322.2651,512.4184,811.6147,1538.5797,0.9833
2015-11-24T00:00:00.0/2015-11-25T00:00:00.0,3114.1782,2100.1438,1620.7917,479.3521,5559.6978,1151.3230,306.6833,844.9142,1066.5165,0.9840
2015-11-25T00:00:00.0/2015-11-26T00:00:00.0,3077.6858,2131.3906,1723.9213,407.4693,6037.9272,930.2833,122.6318,814.2946,384.1484,0.9861
2015-11-26T00:00:00.0/2015-11-27T00:00:00.0,3042.4731,2006.3590,1546.6619,459.6971,5388.2837,559.6505,35.7138,544.8089,149.3939,0.9771
2015-11-27T00:00:00.0/2015-11-28T00:00:00.0,3008.5408,2010.2100,1530.5359,479.6741,5362.7017,786.4523,53.1828,740.2838,171.9695,0.9778
2015-11-28T00:00:00.0/2015-11-29T00:00:00.0,2975.8333,1985.3425,1544.3706,440.9719,5510.5190,737.1349,108.5989,647.2951,364.3866,0.9799
2015-11-29T00:00:00.0/2015-11-30T00:00:00.0,2944.4319,2019.7458,1639.5361,380.2097,5929.1504,635.8165,65.7784,583.9012,263.4408,0.9812
2015-11-30T00:00:00.0/2015-12-01T00:00:00.0,2914.3499,1924.8007,1433.5723,491.2283,5205.4028,582.5712,26.4871,576.7083,100.4088,0.9819
2015-12-01T00:00:00.0/2015-12-02T00:00:00.0,2885.5317,1843.7765,1281.5785,562.1980,4602.6553,577.3016,34.6715,555.2639,148.4945,0.9833
2015-12-02T00:00:00.0/2015-12-03T00:00:00.0,2858.0286,1957.3726,1543.0383,414.3342,5659.4785,1197.6852,452.6394,746.1863,1370.8958,0.9847
2015-12-03T00:00:00.0/2015-12-04T00:00:00.0,2831.8379,1797.3573,1185.5498,611.8074,4248.7686,634.5936,40.9743,604.9894,144.0038,0.9854
2015-12-04T00:00:00.0/2015-12-05T00:00:00.0,2807.0083,1878.8573,1440.7883,438.0690,5317.1255,1243.2368,499.4493,743.7922,1620.3253,0.9861
2015-12-05T00:00:00.0/2015-12-06T00:00:00.0,2783.5024,1648.9078,898.9860,749.9219,3188.7900,1253.7170,470.7393,782.9777,1562.6868,0.9868
2015-12-06T00:00:00.0/2015-12-07T00:00:00.0,2761.3027,1781.2800,1226.2565,555.0235,4504.7344,768.4077,112.1027,668.2919,336.3451,0.9875
2015-12-07T00:00:00.0/2015-12-08T00:00:00.0,2740.4880,1777.1730,1220.7549,556.4181,4517.8242,542.6819,21.0833,539.0361,113.7094,0.9882
2015-12-08T00:00:00.0/2015-12-09T00:00:00.0,2721.0276,1738.3468,1199.2330,539.1139,4446.9521,437.2342,15.6209,455.0161,68.0109,0.9889
2015-12-09T00:00:00.0/2015-12-10T00:00:00.0,2702.9216,1705.4790,1131.5756,573.9035,4191.5186,507.0196,17.5312,505.4382,66.0861,0.9896
2015-12-10T00:00:00.0/2015-12-11T00:00:00.0,2686.1807,1659.2971,1033.3611,625.9360,3816.0254,422.2053,7.8512,439.5231,29.9893,0.9903
2015-12-11T00:00:00.0/2015-12-12T00:00:00.0,2670.8110,1750.4104,1286.1459,464.2646,4897.9458,1096.6155,371.3627,725.5659,1273.4041,0.9910
2015-12-12T00:00:00.0/2015-12-13T00:00:00.0,2656.8171,1703.7860,1220.1853,483.6008,4619.7100,777.7731,119.2908,663.3362,425.0280,0.9917
2015-12-13T00:00:00.0/2015-12-14T00:00:00.0,2644.2031,1697.5748,1231.4468,466.1281,4724.6875,1386.1663,680.2651,705.9011,2519.2444,0.9924
2015-12-14T00:00:00.0/2015-12-15T00:00:00.0,2632.9717,1840.6993,1504.2748,336.4246,5894.5771,1424.0922,766.0507,658.0415,2720.2217,0.9931
2015-12-15T00:00:00.0/2015-12-16T00:00:00.0,2623.1243,1683.5095,1197.6749,485.8346,4561.3418,798.6550,117.4902,683.2995,390.4174,0.9937
2015-12-16T00:00:00.0/2015-12-17T00:00:00.0,2614.6611,1714.7316,1271.5758,443.1558,4909.9092,691.0640,61.7164,631.3674,254.3678,0.9944
2015-12-17T00:00:00.0/2015-12-18T00:00:00.0,2607.6655,1663.5251,1118.8632,544.6620,4270.0732,428.8739,12.3089,435.1641,59.6727,0.9944
2015-12-18T00:00:00.0/2015-12-19T00:00:00.0,2602.0039,1606.7709,1033.5867,573.1842,3935.9775,580.7239,24.7847,564.9597,114.4432,0.9951
2015-12-19T00:00:00.0/2015-12-20T00:00:00.0,2597.7273,1512.3730,818.1830,694.1901,3015.2910,499.8358,16.6928,490.2178,58.8978,0.9958
2015-12-20T00:00:00.0/2015-12-21T00:00:00.0,2594.9216,1637.3606,1082.7809,554.5796,4119.9990,483.4108,12.9073,487.6309,57.3294,0.9958
2015-12-21T00:00:00.0/2015-12-22T00:00:00.0,2593.4521,1743.4659,1327.5634,415.9027,5185.3452,478.9447,17.6960,468.8873,124.0360,0.9965
2015-12-22T00:00:00.0/2015-12-23T00:00:00.0,2593.4412,1659.5164,1153.0844,506.4319,4420.8159,659.6143,45.3994,616.4395,167.4544,0.9861
2015-12-23T00:00:00.0/2015-12-24T00:00:00.0,2594.7769,1702.9677,1316.6837,386.2839,5154.0200,645.7634,59.0808,590.7051,235.3914,0.9868
2015-12-24T00:00:00.0/2015-12-25T00:00:00.0,2597.5742,1636.8500,1111.8087,525.0413,4240.3892,871.9824,154.6403,717.4828,535.8291,0.9972
2015-12-25T00:00:00.0/2015-12-26T00:00:00.0,2601.7053,1628.4384,1056.8523,571.5861,4054.6206,712.6053,103.8304,616.4684,377.4013,0.9965
2015-12-26T00:00:00.0/2015-12-27T00:00:00.0,2607.3184,1616.4950,1050.8081,565.6869,3978.7781,841.1710,152.5210,688.8873,541.2823,0.9958
2015-12-27T00:00:00.0/2015-12-28T00:00:00.0,2614.3232,1727.2429,1295.1970,432.0459,5039.1919,578.9325,20.8966,558.3612,95.4159,0.9951
2015-12-28T00:00:00.0/2015-12-29T00:00:00.0,2622.7239,1735.7301,1330.8960,404.8342,5155.8452,669.3734,31.1790,638.2158,114.5678,0.9979
2015-12-29T00:00:00.0/2015-12-30T00:00:00.0,2632.4792,1815.5186,1469.1060,346.4126,5780.6206,484.6770,15.7273,483.2801,60.8273,0.9951
2015-12-30T00:00:00.0/2015-12-31T00:00:00.0,2643.6980,1919.4127,1603.3767,316.0360,6357.2080,1500.6719,796.6988,703.9730,2783.8867,0.9986
2015-12-31T00:00:00.0/2016-01-01T00:00:00.0,2656.3145,1984.9332,1675.8239,309.1093,6656.4751,1553.7631,736.4112,817.3519,2778.9304,0.9986
2016-01-01T00:00:00.0/2016-01-02T00:00:00.0,2670.3289,1980.1412,1662.4337,317.7076,6572.0610,1659.0656,955.9310,703.1346,3414.8638,0.9986
2016-01-02T00:00:00.0/2016-01-03T00:00:00.0,2685.7400,1911.7017,1539.2629,372.4387,5967.2031,846.4452,153.7489,692.9060,590.1336,0.9986
2016-01-03T00:00:00.0/2016-01-04T00:00:00.0,2702.5464,1893.2633,1437.5696,455.6937,5482.1562,1469.7964,758.9463,710.8500,2636.3147,0.9986
2016-01-04T00:00:00.0/2016-01-05T00:00:00.0,2720.7454,1842.2703,1402.7059,439.5644,5311.8862,1261.5649,556.1205,705.6172,1869.6664,0.9986
2016-01-05T00:00:00.0/2016-01-06T00:00:00.0,2740.3325,1849.4844,1406.7275,442.7568,5316.5747,472.0829,14.3191,469.2426,47.9033,0.9986
2016-01-06T00:00:00.0/2016-01-07T00:00:00.0,2761.3030,1804.8329,1277.1376,527.6954,4757.3882,727.4915,83.9973,651.2300,272.6950,0.9986
